return_id,item_received,item_condition_ok,refund_completed,merchant_loss,abuse_rule_triggered,abusive_return
R006410,1,1,1,47.16,none,0
R006411,1,1,1,76.53,none,0
R006412,1,1,1,196.35,none,0
R006413,1,1,1,72.7,none,0
R006414,1,1,1,600.0,none,0
R006415,1,1,1,82.76,none,0
R006416,1,1,1,69.08,none,0
R006417,1,1,1,47.48,none,0
R006418,0,1,1,128.86,none,0
R006419,1,1,1,41.87,none,0
R006420,1,1,1,118.23,none,0
R006421,1,1,1,68.6,none,0
R006422,1,1,1,199.22,none,0
R006423,1,1,1,18.43,none,0
R006424,1,1,1,112.12,none,0
R006425,1,1,1,24.54,none,0
R006426,1,0,1,82.19,none,0
R006427,1,1,1,116.86,none,0
R006428,1,1,1,79.13,none,0
R006429,0,1,1,1201.6,coordinated_abuse,1
R006430,1,1,1,104.59,none,0
R006431,1,1,1,32.96,none,0
R006432,1,1,1,120.46,none,0
R006433,1,1,1,281.08,none,0
R006434,1,1,1,96.43,none,0
R006435,1,1,1,64.28,none,0
R006436,1,1,1,194.59,none,0
R006437,1,1,1,177.25,none,0
R006438,1,1,1,121.2,none,0
R006439,1,1,1,137.91,none,0
R006440,1,1,1,291.72,none,0
R006441,1,1,1,163.53,none,0
R006442,1,1,1,54.42,none,0
R006443,1,1,1,66.22,none,0
R006444,1,1,1,140.86,none,0
R006445,1,1,1,2215.95,refund_abuse,1
R006446,1,1,1,354.3,none,0
R006447,1,1,1,32.61,none,0
R006448,1,1,1,237.22,none,0
R006449,1,1,1,65.09,none,0
R006450,1,0,1,407.66,none,0
R006451,1,1,1,35.73,none,0
R006452,1,1,1,70.94,none,0
R006453,1,1,1,61.92,none,0
R006454,1,1,1,0.0,none,0
R006455,1,1,1,6930.54,condition_mismatch,1
R006456,1,1,1,85.83,none,0
R006457,1,0,1,1174.52,condition_mismatch,1
R006458,1,1,1,112.31,none,0
R006459,1,1,1,68.13,none,0
R006460,1,0,1,67.53,none,0
R006461,1,1,1,303.16,none,0
R006462,1,1,1,66.74,none,0
R006463,1,1,1,186.88,none,0
R006464,1,1,1,125.71,none,0
R006465,1,1,1,75.37,none,0
R006466,1,1,1,85.94,none,0
R006467,1,1,1,112.46,none,0
R006468,1,1,1,382.66,none,0
R006469,1,1,1,61.97,none,0
R006470,1,1,1,39.24,none,0
R006471,1,1,1,212.33,none,0
R006472,1,1,1,62.39,none,0
R006473,1,1,1,24.43,none,0
R006474,1,1,1,137.62,none,0
R006475,1,1,1,211.76,none,0
R006476,1,1,1,123.76,none,0
R006477,1,1,1,7.55,none,0
R006478,1,1,1,56.75,none,0
R006479,1,1,1,110.29,none,0
R006480,1,1,1,64.17,none,0
R006481,1,1,1,182.32,none,0
R006482,0,1,1,17.46,none,0
R006483,1,1,1,185.04,none,0
R006484,1,1,1,121.42,none,0
R006485,1,1,1,136.24,none,0
R006486,1,1,1,139.73,none,0
R006487,1,1,1,65.13,none,0
R006488,1,1,1,138.49,none,0
R006489,1,0,1,50.58,none,0
R006490,1,1,1,90.62,none,0
R006491,1,1,1,94.6,none,0
R006492,1,1,1,1544.59,refund_abuse,1
R006493,1,1,1,50.62,none,0
R006494,1,1,1,27.33,none,0
R006495,1,1,1,119.9,none,0
R006496,1,1,1,600.0,none,0
R006497,1,1,1,20.59,none,0
R006498,1,1,1,63.38,none,0
R006499,1,1,1,69.66,none,0
R006500,1,1,1,125.65,none,0
R006501,1,1,1,5.39,none,0
R006502,0,1,1,1047.28,refund_abuse,1
R006503,1,1,1,28.45,none,0
R006504,1,1,1,67.0,none,0
R006505,1,1,1,62.5,none,0
R006506,1,1,1,68.71,none,0
R006507,1,1,1,78.02,none,0
R006508,1,1,1,97.88,none,0
R006509,1,1,1,473.3,none,0
R006510,1,1,1,258.94,none,0
R006511,1,1,1,72.07,none,0
R006512,1,1,1,143.59,none,0
R006513,1,1,1,61.52,none,0
R006514,1,1,1,60.35,none,0
R006515,1,1,1,68.21,none,0
R006516,1,1,1,47.94,none,0
R006517,1,1,1,70.77,none,0
R006518,1,1,1,113.95,none,0
R006519,1,1,1,80.34,none,0
R006520,1,1,1,154.64,none,0
R006521,1,1,1,112.62,none,0
R006522,1,1,1,84.55,none,0
R006523,1,1,1,600.0,none,0
R006524,1,1,1,44.27,none,0
R006525,1,1,1,65.02,none,0
R006526,1,1,1,2375.54,condition_mismatch,1
R006527,1,1,1,73.45,none,0
R006528,1,1,1,9.28,none,0
R006529,1,1,1,90.65,none,0
R006530,1,1,1,52.86,none,0
R006531,1,1,1,175.94,none,0
R006532,1,1,1,44.26,none,0
R006533,1,1,1,143.36,none,0
R006534,0,1,1,52.01,none,0
R006535,1,1,1,345.33,none,0
R006536,1,1,1,371.11,none,0
R006537,1,1,1,275.31,none,0
R006538,1,1,1,174.51,none,0
R006539,1,1,1,287.03,none,0
R006540,1,1,1,17.24,none,0
R006541,1,1,1,227.45,none,0
R006542,1,1,1,68.74,none,0
R006543,1,0,1,28.27,none,0
R006544,1,1,1,429.88,none,0
R006545,1,1,1,111.27,none,0
R006546,1,1,1,105.26,none,0
R006547,0,1,1,2804.82,refund_abuse,1
R006548,1,1,1,189.98,none,0
R006549,1,1,1,157.6,none,0
R006550,1,1,1,223.16,none,0
R006551,1,1,1,299.28,none,0
R006552,1,1,1,181.09,none,0
R006553,1,1,1,600.0,none,0
R006554,1,1,1,180.79,none,0
R006555,1,1,1,127.73,none,0
R006556,1,1,1,474.75,none,0
R006557,1,1,1,301.51,none,0
R006558,1,1,1,48.43,none,0
R006559,1,1,1,290.11,none,0
R006560,1,1,1,125.9,none,0
R006561,1,1,1,265.53,none,0
R006562,0,1,1,72.67,none,0
R006563,1,1,1,163.73,none,0
R006564,1,1,1,71.59,none,0
R006565,0,0,1,13.38,none,0
R006566,1,1,1,98.84,none,0
R006567,1,1,1,600.0,none,0
R006568,1,1,1,184.77,none,0
R006569,1,1,1,74.59,none,0
R006570,1,1,1,0.0,none,0
R006571,1,1,1,177.01,none,0
R006572,0,1,1,139.86,none,0
R006573,1,1,1,141.67,none,0
R006574,1,1,1,446.83,none,0
R006575,1,1,1,88.24,none,0
R006576,1,1,1,253.68,none,0
R006577,1,1,1,2530.48,refund_abuse,1
R006578,1,1,1,209.51,none,0
R006579,1,0,1,137.93,none,0
R006580,1,1,1,87.29,none,0
R006581,1,1,1,225.52,none,0
R006582,0,1,1,78.55,none,0
R006583,1,1,1,97.17,none,0
R006584,1,1,1,48.04,none,0
R006585,1,1,1,386.67,none,0
R006586,1,1,1,112.42,none,0
R006587,1,1,1,57.35,none,0
R006588,1,1,1,148.56,none,0
R006589,1,1,1,110.79,none,0
R006590,1,1,1,57.47,none,0
R006591,1,1,1,49.83,none,0
R006592,1,1,1,46.02,none,0
R006593,1,1,1,385.95,none,0
R006594,1,1,1,50.22,none,0
R006595,1,1,1,85.4,none,0
R006596,1,1,1,125.94,none,0
R006597,1,1,1,92.43,none,0
R006598,1,1,1,325.57,none,0
R006599,1,1,1,99.13,none,0
R006600,1,1,1,346.56,none,0
R006601,1,1,1,86.37,none,0
R006602,1,1,1,43.26,none,0
R006603,1,1,1,600.0,none,0
R006604,1,1,1,410.04,none,0
R006605,1,1,1,136.21,none,0
R006606,1,1,1,114.29,none,0
R006607,1,1,1,159.49,none,0
R006608,1,1,1,299.82,none,0
R006609,1,1,1,108.03,none,0
R006610,0,1,1,1198.83,refund_abuse,1
R006611,1,1,1,98.42,none,0
R006612,1,1,1,600.0,none,0
R006613,1,1,1,139.72,none,0
R006614,1,1,1,216.96,none,0
R006615,1,1,1,230.85,none,0
R006616,0,1,1,159.42,none,0
R006617,1,1,1,600.0,none,0
R006618,1,1,1,127.73,none,0
R006619,1,0,1,52.67,none,0
R006620,1,1,1,200.38,none,0
R006621,1,1,1,347.02,none,0
R006622,1,1,1,160.98,none,0
R006623,1,1,1,178.45,none,0
R006624,1,1,1,253.31,none,0
R006625,1,1,1,48.94,none,0
R006626,1,1,1,1745.03,refund_abuse,1
R006627,1,1,1,118.67,none,0
R006628,1,1,1,118.61,none,0
R006629,1,1,1,181.13,none,0
R006630,0,1,1,219.54,none,0
R006631,1,1,1,87.3,none,0
R006632,1,1,1,79.63,none,0
R006633,1,1,1,49.25,none,0
R006634,1,1,1,293.51,none,0
R006635,1,1,1,57.4,none,0
R006636,1,1,1,65.88,none,0
R006637,1,1,1,75.71,none,0
R006638,1,1,1,254.43,none,0
R006639,0,1,1,43.02,none,0
R006640,1,1,1,14.39,none,0
R006641,1,1,1,74.93,none,0
R006642,1,1,1,28.64,none,0
R006643,1,1,1,271.71,none,0
R006644,1,1,1,155.84,none,0
R006645,1,1,1,79.05,none,0
R006646,1,1,1,66.16,none,0
R006647,1,1,1,291.5,none,0
R006648,1,1,1,281.06,none,0
R006649,1,1,1,67.42,none,0
R006650,1,1,1,203.9,none,0
R006651,1,1,1,122.53,none,0
R006652,1,1,1,175.6,none,0
R006653,1,1,1,151.83,none,0
R006654,1,1,1,125.63,none,0
R006655,1,1,1,168.75,none,0
R006656,1,1,1,256.26,none,0
R006657,1,1,1,127.32,none,0
R006658,1,1,1,114.91,none,0
R006659,1,1,1,1659.21,refund_abuse,1
R006660,1,1,1,338.66,none,0
R006661,1,1,1,99.62,none,0
R006662,1,1,1,104.47,none,0
R006663,1,1,1,75.21,none,0
R006664,1,1,1,3698.03,refund_abuse,1
R006665,1,1,1,13.56,none,0
R006666,1,1,1,9.85,none,0
R006667,1,1,1,116.29,none,0
R006668,1,1,1,33.72,none,0
R006669,1,1,1,600.0,none,0
R006670,1,1,1,160.59,none,0
R006671,0,1,1,118.51,none,0
R006672,1,1,1,127.97,none,0
R006673,1,1,1,43.32,none,0
R006674,1,1,1,29.17,none,0
R006675,1,1,1,143.13,none,0
R006676,1,1,1,37.94,none,0
R006677,1,1,1,1618.68,condition_mismatch,1
R006678,1,1,1,220.7,none,0
R006679,1,0,1,41.57,none,0
R006680,1,1,1,93.53,none,0
R006681,1,1,1,156.46,none,0
R006682,1,1,1,304.29,none,0
R006683,1,1,1,28.83,none,0
R006684,1,1,1,202.84,none,0
R006685,1,1,1,35.3,none,0
R006686,1,1,1,68.54,none,0
R006687,1,1,1,68.15,none,0
R006688,0,1,1,3444.67,refund_abuse,1
R006689,1,1,1,199.2,none,0
R006690,1,1,1,90.44,none,0
R006691,1,1,1,173.34,none,0
R006692,1,1,1,85.1,none,0
R006693,1,0,1,138.97,none,0
R006694,1,1,1,126.16,none,0
R006695,1,1,1,149.93,none,0
R006696,1,1,1,45.69,none,0
R006697,1,1,1,71.04,none,0
R006698,1,1,1,62.37,none,0
R006699,1,1,1,52.1,none,0
R006700,1,1,1,25.85,none,0
R006701,1,0,1,32.86,none,0
R006702,1,1,1,65.41,none,0
R006703,0,1,1,2451.49,refund_abuse,1
R006704,1,1,1,9.75,none,0
R006705,1,1,1,128.39,none,0
R006706,1,1,1,114.4,none,0
R006707,1,1,1,600.0,none,0
R006708,1,1,1,152.44,none,0
R006709,1,1,1,200.75,none,0
R006710,1,0,1,85.23,none,0
R006711,1,1,1,234.7,none,0
R006712,1,1,1,28.4,none,0
R006713,1,1,1,53.14,none,0
R006714,1,1,1,69.04,none,0
R006715,1,1,1,95.41,none,0
R006716,1,0,1,6036.6,refund_abuse,1
R006717,1,1,1,184.43,none,0
R006718,0,0,1,1444.8,coordinated_abuse,1
R006719,1,1,1,53.14,none,0
R006720,1,1,1,102.59,none,0
R006721,1,0,1,101.31,none,0
R006722,1,1,1,570.59,none,0
R006723,1,1,1,264.38,none,0
R006724,1,1,1,151.35,none,0
R006725,1,1,1,120.53,none,0
R006726,1,1,1,283.38,none,0
R006727,1,1,1,600.0,none,0
R006728,1,1,1,139.62,none,0
R006729,1,1,1,54.25,none,0
R006730,1,1,1,29.68,none,0
R006731,0,0,1,1618.42,refund_abuse,1
R006732,1,1,1,40.79,none,0
R006733,1,1,1,370.56,none,0
R006734,1,1,1,98.56,none,0
R006735,1,1,1,59.25,none,0
R006736,1,1,1,108.85,none,0
R006737,1,1,1,164.57,none,0
R006738,1,1,1,101.38,none,0
R006739,1,1,1,38.06,none,0
R006740,1,1,1,150.75,none,0
R006741,1,1,1,162.78,none,0
R006742,1,1,1,29.42,none,0
R006743,1,1,1,107.85,none,0
R006744,1,1,1,175.82,none,0
R006745,1,1,1,61.92,none,0
R006746,1,1,1,600.0,none,0
R006747,1,1,1,77.09,none,0
R006748,1,1,1,51.61,none,0
R006749,1,1,1,126.77,none,0
R006750,1,1,1,330.33,none,0
R006751,1,1,1,48.56,none,0
R006752,1,1,1,134.65,none,0
R006753,1,1,1,55.06,none,0
R006754,1,1,1,48.97,none,0
R006755,1,1,1,131.86,none,0
R006756,1,1,1,337.4,none,0
R006757,1,1,1,78.27,none,0
R006758,1,1,1,54.73,none,0
R006759,1,1,1,57.04,none,0
R006760,1,1,1,556.48,none,0
R006761,0,1,1,600.0,none,0
R006762,1,1,1,600.0,none,0
R006763,1,1,1,51.48,none,0
R006764,1,1,1,93.31,none,0
R006765,1,1,1,600.0,none,0
R006766,0,1,1,1105.38,refund_abuse,1
R006767,1,0,1,69.95,none,0
R006768,1,1,1,73.39,none,0
R006769,1,1,1,87.98,none,0
R006770,1,1,1,105.54,none,0
R006771,0,0,1,9387.72,condition_mismatch,1
R006772,1,1,1,47.93,none,0
R006773,1,1,1,218.25,none,0
R006774,1,1,1,582.35,none,0
R006775,1,1,1,142.78,none,0
R006776,1,1,1,61.73,none,0
R006777,1,1,1,16.09,none,0
R006778,1,1,1,54.54,none,0
R006779,1,1,1,52.53,none,0
R006780,1,1,1,24.79,none,0
R006781,1,1,1,114.24,none,0
R006782,1,1,1,73.93,none,0
R006783,1,1,1,600.0,none,0
R006784,1,1,1,86.7,none,0
R006785,1,1,1,371.62,none,0
R006786,0,1,1,1696.29,refund_abuse,1
R006787,1,1,1,99.53,none,0
R006788,1,1,1,64.77,none,0
R006789,1,1,1,19.36,none,0
R006790,1,1,1,114.04,none,0
R006791,1,1,1,326.33,none,0
R006792,1,1,1,46.46,none,0
R006793,1,1,1,107.48,none,0
R006794,1,1,1,49.27,none,0
R006795,1,1,1,118.35,none,0
R006796,1,1,1,164.46,none,0
R006797,1,1,1,242.33,none,0
R006798,1,1,1,85.46,none,0
R006799,1,1,1,45.71,none,0
R006800,1,1,1,518.23,none,0
R006801,0,1,1,73.22,none,0
R006802,1,1,1,66.4,none,0
R006803,1,1,1,600.0,none,0
R006804,1,1,1,114.73,none,0
R006805,1,1,1,79.22,none,0
R006806,1,1,1,25.78,none,0
R006807,1,1,1,98.96,none,0
R006808,1,1,1,19.19,none,0
R006809,1,1,1,47.07,none,0
R006810,1,1,1,111.92,none,0
R006811,1,1,1,110.83,none,0
R006812,1,1,1,103.11,none,0
R006813,1,1,1,257.32,none,0
R006814,1,1,1,102.11,none,0
R006815,1,0,1,90.81,none,0
R006816,1,1,1,64.99,none,0
R006817,1,1,1,76.89,none,0
R006818,1,1,1,62.42,none,0
R006819,1,1,1,94.74,none,0
R006820,1,1,1,109.3,none,0
R006821,1,1,1,135.83,none,0
R006822,1,1,1,421.37,none,0
R006823,1,1,1,92.72,none,0
R006824,1,1,1,29.49,none,0
R006825,1,1,1,216.09,none,0
R006826,1,1,1,322.43,none,0
R006827,1,1,1,105.7,none,0
R006828,1,1,1,86.28,none,0
R006829,1,1,1,252.93,none,0
R006830,1,1,1,359.73,none,0
R006831,1,1,1,72.56,none,0
R006832,1,1,1,54.29,none,0
R006833,1,1,1,72.84,none,0
R006834,1,1,1,229.96,none,0
R006835,1,1,1,80.3,none,0
R006836,1,1,1,57.85,none,0
R006837,1,1,1,52.33,none,0
R006838,1,1,1,50.84,none,0
R006839,1,1,1,41.34,none,0
R006840,1,1,1,64.32,none,0
R006841,1,1,1,95.23,none,0
R006842,1,1,1,73.56,none,0
R006843,1,1,1,68.52,none,0
R006844,1,1,1,23.56,none,0
R006845,1,1,1,75.15,none,0
R006846,1,1,1,53.16,none,0
R006847,1,1,1,99.47,none,0
R006848,1,1,1,95.73,none,0
R006849,1,1,1,122.34,none,0
R006850,1,1,1,106.57,none,0
R006851,1,0,1,205.39,none,0
R006852,1,1,1,38.64,none,0
R006853,1,1,1,212.11,none,0
R006854,1,1,1,2405.82,coordinated_abuse,1
R006855,1,1,1,203.57,none,0
R006856,1,1,1,116.35,none,0
R006857,1,1,1,73.9,none,0
R006858,1,1,1,95.76,none,0
R006859,1,1,1,96.05,none,0
R006860,1,1,1,143.61,none,0
R006861,1,1,1,355.21,none,0
R006862,1,1,1,59.06,none,0
R006863,1,1,1,145.01,none,0
R006864,1,1,1,0.0,none,0
R006865,1,1,1,345.78,none,0
R006866,1,1,1,600.0,none,0
R006867,1,1,1,75.54,none,0
R006868,1,1,1,53.98,none,0
R006869,1,1,1,600.0,none,0
R006870,1,1,1,236.55,none,0
R006871,1,0,1,125.98,none,0
R006872,1,1,1,42.54,none,0
R006873,1,1,1,108.94,none,0
R006874,1,1,1,228.15,none,0
R006875,1,1,1,5.5,none,0
R006876,1,1,1,130.02,none,0
R006877,1,1,1,120.92,none,0
R006878,0,0,1,35.93,none,0
R006879,1,1,1,93.78,none,0
R006880,1,1,1,300.74,none,0
R006881,1,1,1,71.52,none,0
R006882,1,1,1,254.35,none,0
R006883,1,1,1,116.85,none,0
R006884,1,1,1,76.47,none,0
R006885,1,1,1,0.0,none,0
R006886,1,1,1,36.61,none,0
R006887,1,1,1,116.21,none,0
R006888,1,1,1,427.78,none,0
R006889,1,1,1,71.96,none,0
R006890,1,1,1,197.02,none,0
R006891,1,1,1,80.05,none,0
R006892,1,1,1,9.77,none,0
R006893,1,1,1,19.89,none,0
R006894,1,1,1,1904.29,coordinated_abuse,1
R006895,1,1,1,53.61,none,0
R006896,1,1,1,55.89,none,0
R006897,1,1,1,600.0,none,0
R006898,1,1,1,55.53,none,0
R006899,1,1,1,105.98,none,0
R006900,1,1,1,74.31,none,0
R006901,1,1,1,280.38,none,0
R006902,1,1,1,104.12,none,0
R006903,1,1,1,32.15,none,0
R006904,0,1,1,22.89,none,0
R006905,0,1,1,218.89,none,0
R006906,1,1,1,10.42,none,0
R006907,1,1,1,82.35,none,0
R006908,1,0,1,13793.19,condition_mismatch,1
R006909,1,1,1,299.46,none,0
R006910,1,1,1,132.64,none,0
R006911,1,1,1,29.36,none,0
R006912,1,1,1,140.9,none,0
R006913,1,1,1,85.27,none,0
R006914,1,1,1,32.76,none,0
R006915,1,1,1,166.81,none,0
R006916,1,1,1,176.17,none,0
R006917,1,1,1,68.28,none,0
R006918,1,1,1,48.76,none,0
R006919,1,1,1,196.97,none,0
R006920,1,1,1,127.66,none,0
R006921,1,1,1,132.73,none,0
R006922,1,1,1,73.52,none,0
R006923,1,1,1,587.57,none,0
R006924,1,1,1,18.89,none,0
R006925,1,1,1,62.02,none,0
R006926,1,1,1,28.86,none,0
R006927,1,1,1,12.35,none,0
R006928,1,1,1,59.13,none,0
R006929,0,0,1,3253.28,coordinated_abuse,1
R006930,1,1,1,148.17,none,0
R006931,1,1,1,379.14,none,0
R006932,1,1,1,140.35,none,0
R006933,1,1,1,78.77,none,0
R006934,1,1,1,34.77,none,0
R006935,1,1,1,55.49,none,0
R006936,1,1,1,135.89,none,0
R006937,1,1,1,600.0,none,0
R006938,1,1,1,46.34,none,0
R006939,1,1,1,118.52,none,0
R006940,1,1,1,339.37,none,0
R006941,1,1,1,58.33,none,0
R006942,1,1,1,40.93,none,0
R006943,1,1,1,77.49,none,0
R006944,1,1,1,144.35,none,0
R006945,1,1,1,213.0,none,0
R006946,1,1,1,216.5,none,0
R006947,1,1,1,59.91,none,0
R006948,0,1,1,600.0,none,0
R006949,1,1,1,26.35,none,0
R006950,0,1,1,126.67,none,0
R006951,1,1,1,118.77,none,0
R006952,1,1,1,80.5,none,0
R006953,1,1,1,106.18,none,0
R006954,1,1,1,38.2,none,0
R006955,1,1,1,56.28,none,0
R006956,1,1,1,25.62,none,0
R006957,1,1,1,120.5,none,0
R006958,1,1,1,359.72,none,0
R006959,0,1,1,125.61,none,0
R006960,1,0,1,363.36,none,0
R006961,1,1,1,158.33,none,0
R006962,1,1,1,600.0,none,0
R006963,1,1,1,30.5,none,0
R006964,1,1,1,47.99,none,0
R006965,1,1,1,50.55,none,0
R006966,1,1,1,63.75,none,0
R006967,1,1,1,163.59,none,0
R006968,1,1,1,66.41,none,0
R006969,1,1,1,45.23,none,0
R006970,1,1,1,45.84,none,0
R006971,1,1,1,37.27,none,0
R006972,1,1,1,140.19,none,0
R006973,1,1,1,20.37,none,0
R006974,1,1,1,68.65,none,0
R006975,1,1,1,163.18,none,0
R006976,1,1,1,108.58,none,0
R006977,1,1,1,82.46,none,0
R006978,1,1,1,37.12,none,0
R006979,1,1,1,288.72,none,0
R006980,1,1,1,133.39,none,0
R006981,1,1,1,340.91,none,0
R006982,1,1,1,480.13,none,0
R006983,1,1,1,82.05,none,0
R006984,0,1,1,107.55,none,0
R006985,1,1,1,38.52,none,0
R006986,1,1,1,169.77,none,0
R006987,1,1,1,63.66,none,0
R006988,1,1,1,193.9,none,0
R006989,1,1,1,351.77,none,0
R006990,1,1,1,358.52,none,0
R006991,1,1,1,128.78,none,0
R006992,1,1,1,58.66,none,0
R006993,1,1,1,174.43,none,0
R006994,1,1,1,58.77,none,0
R006995,1,1,1,313.67,none,0
R006996,1,1,1,105.53,none,0
R006997,1,1,1,130.78,none,0
R006998,1,1,1,65.68,none,0
R006999,1,0,1,130.35,none,0
R007000,0,1,1,549.95,none,0
R007001,1,1,1,201.86,none,0
R007002,1,1,1,58.07,none,0
R007003,1,1,1,199.88,none,0
R007004,1,1,1,59.39,none,0
R007005,1,1,1,76.49,none,0
R007006,1,1,1,41.21,none,0
R007007,1,1,1,4.33,none,0
R007008,1,1,1,205.22,none,0
R007009,1,1,1,38.54,none,0
R007010,1,1,1,188.89,none,0
R007011,1,1,1,203.36,none,0
R007012,1,1,1,82.32,none,0
R007013,1,1,1,64.73,none,0
R007014,1,1,1,81.57,none,0
R007015,1,1,1,750.0,refund_abuse,1
R007016,0,1,1,82.46,none,0
R007017,1,1,1,71.8,none,0
R007018,1,1,1,136.4,none,0
R007019,1,1,1,166.56,none,0
R007020,1,1,1,135.42,none,0
R007021,1,1,1,104.03,none,0
R007022,1,1,1,71.77,none,0
R007023,1,1,1,450.99,none,0
R007024,1,1,1,229.39,none,0
R007025,1,1,1,190.57,none,0
R007026,1,1,1,40.74,none,0
R007027,0,1,1,35.39,none,0
R007028,1,1,1,600.0,none,0
R007029,1,0,1,1221.42,coordinated_abuse,1
R007030,1,1,1,14.46,none,0
R007031,1,1,1,53.02,none,0
R007032,1,1,1,90.48,none,0
R007033,1,1,1,102.44,none,0
R007034,1,1,1,75.37,none,0
R007035,1,1,1,104.99,none,0
R007036,1,0,1,382.62,none,0
R007037,1,1,1,94.91,none,0
R007038,1,1,1,179.99,none,0
R007039,1,1,1,68.48,none,0
R007040,1,1,1,379.29,none,0
R007041,1,1,1,175.37,none,0
R007042,0,1,1,415.44,none,0
R007043,1,1,1,26.64,none,0
R007044,1,1,1,77.2,none,0
R007045,1,1,1,177.29,none,0
R007046,1,1,1,79.66,none,0
R007047,1,1,1,184.34,none,0
R007048,1,1,1,58.61,none,0
R007049,1,1,1,53.4,none,0
R007050,1,1,1,81.63,none,0
R007051,1,1,1,131.29,none,0
R007052,1,1,1,133.81,none,0
R007053,1,1,1,84.25,none,0
R007054,1,1,1,22.52,none,0
R007055,1,1,1,98.52,none,0
R007056,1,1,1,192.07,none,0
R007057,1,1,1,0.0,none,0
R007058,0,0,1,1657.11,refund_abuse,1
R007059,1,1,1,135.31,none,0
R007060,1,1,1,161.86,none,0
R007061,1,1,1,85.86,none,0
R007062,1,1,1,90.6,none,0
R007063,1,1,1,35.51,none,0
R007064,1,1,1,238.4,none,0
R007065,1,1,1,289.12,none,0
R007066,1,0,1,330.99,none,0
R007067,1,1,1,81.53,none,0
R007068,1,1,1,74.67,none,0
R007069,1,0,1,750.0,refund_abuse,1
R007070,1,1,1,57.49,none,0
R007071,1,1,1,107.17,none,0
R007072,1,0,1,98.94,none,0
R007073,1,1,1,47.97,none,0
R007074,1,1,1,181.3,none,0
R007075,1,1,1,187.41,none,0
R007076,1,1,1,600.0,none,0
R007077,1,1,1,142.41,none,0
R007078,1,1,1,69.0,none,0
R007079,1,1,1,0.0,none,0
R007080,1,1,1,31.48,none,0
R007081,1,1,1,139.27,none,0
R007082,1,1,1,169.28,none,0
R007083,1,1,1,137.62,none,0
R007084,1,1,1,56.8,none,0
R007085,1,1,1,47.53,none,0
R007086,1,1,1,7.16,none,0
R007087,1,1,1,143.32,none,0
R007088,1,1,1,3485.12,refund_abuse,1
R007089,1,1,1,69.61,none,0
R007090,1,1,1,38.2,none,0
R007091,1,1,1,31.41,none,0
R007092,1,1,1,92.99,none,0
R007093,1,1,1,116.93,none,0
R007094,1,1,1,136.72,none,0
R007095,0,1,1,63.93,none,0
R007096,1,1,1,0.0,none,0
R007097,1,1,1,141.87,none,0
R007098,1,1,1,28.86,none,0
R007099,1,1,1,14.89,none,0
R007100,1,1,1,114.84,none,0
R007101,1,1,1,26.42,none,0
R007102,1,1,1,87.35,none,0
R007103,1,1,1,27.53,none,0
R007104,1,1,1,19.74,none,0
R007105,1,1,1,131.38,none,0
R007106,0,1,1,83.03,none,0
R007107,1,1,1,64.57,none,0
R007108,1,1,1,35.29,none,0
R007109,1,1,1,79.3,none,0
R007110,1,1,1,64.4,none,0
R007111,1,1,1,48.12,none,0
R007112,1,1,1,144.42,none,0
R007113,1,1,1,109.55,none,0
R007114,1,1,1,36.58,none,0
R007115,1,1,1,137.85,none,0
R007116,1,1,1,1856.84,refund_abuse,1
R007117,1,1,1,88.46,none,0
R007118,1,1,1,51.92,none,0
R007119,1,1,1,175.26,none,0
R007120,1,1,1,58.85,none,0
R007121,1,1,1,69.62,none,0
R007122,1,1,1,35.79,none,0
R007123,1,1,1,231.32,none,0
R007124,1,0,1,1558.43,coordinated_abuse,1
R007125,1,1,1,109.43,none,0
R007126,1,1,1,108.95,none,0
R007127,1,1,1,600.0,none,0
R007128,1,1,1,71.15,none,0
R007129,1,1,1,63.23,none,0
R007130,1,1,1,53.62,none,0
R007131,1,1,1,129.78,none,0
R007132,1,1,1,535.45,none,0
R007133,1,1,1,41.96,none,0
R007134,1,1,1,39.47,none,0
R007135,1,1,1,157.1,none,0
R007136,0,1,1,168.07,none,0
R007137,1,1,1,6.19,none,0
R007138,1,1,1,163.55,none,0
R007139,1,0,1,1153.85,refund_abuse,1
R007140,1,1,1,101.76,none,0
R007141,1,1,1,1977.11,refund_abuse,1
R007142,1,1,1,89.85,none,0
R007143,1,1,1,410.81,none,0
R007144,1,1,1,52.62,none,0
R007145,1,1,1,22.82,none,0
R007146,1,1,1,107.76,none,0
R007147,1,1,1,218.66,none,0
R007148,1,1,1,152.77,none,0
R007149,1,1,1,17.14,none,0
R007150,1,1,1,217.99,none,0
R007151,1,1,1,3829.87,coordinated_abuse,1
R007152,1,1,1,64.85,none,0
R007153,1,1,1,64.2,none,0
R007154,1,1,1,121.66,none,0
R007155,1,1,1,251.26,none,0
R007156,1,1,1,105.42,none,0
R007157,1,1,1,91.23,none,0
R007158,1,1,1,78.74,none,0
R007159,1,1,1,99.17,none,0
R007160,1,1,1,150.63,none,0
R007161,1,0,1,1906.7,coordinated_abuse,1
R007162,1,1,1,143.05,none,0
R007163,1,1,1,114.46,none,0
R007164,1,1,1,33.22,none,0
R007165,1,1,1,193.64,none,0
R007166,1,1,1,23.41,none,0
R007167,1,1,1,94.29,none,0
R007168,1,1,1,48.22,none,0
R007169,1,1,1,42.07,none,0
R007170,1,1,1,93.85,none,0
