customer_id,account_created_at,home_region,latent_type,device_id,address_id,payment_fingerprint
C08049,2025-01-01,S,normal,D08049,A08049,P08049
C08050,2025-01-01,W,normal,D08050,A08050,P08050
C08051,2025-01-01,N,normal,D08051,A08051,P08051
C08052,2025-11-10,NE,frequent_legit,D08052,A08052,P08052
C08053,2025-01-01,N,normal,D08053,A08053,P08053
C08054,2025-01-01,N,frequent_legit,D08054,A08054,P08054
C08055,2025-01-01,N,normal,D08055,A08055,P08055
C08056,2025-01-01,N,normal,D08056,A08056,P08056
C08057,2025-01-01,S,normal,D08057,A08057,P08057
C08058,2025-04-06,W,normal,D08058,A08058,P08058
C08059,2025-01-01,W,normal,D08059,A08059,P08059
C08060,2025-12-12,W,normal,D08060,A08060,P08060
C08061,2025-01-01,N,normal,D08061,A08061,P08061
C08062,2025-01-01,W,normal,D08062,A08062,P08062
C08063,2025-01-01,S,normal,D08063,A08063,P08063
C08064,2025-01-01,W,frequent_legit,D08064,A08064,P08064
C08065,2025-01-01,W,normal,D08065,A08065,P08065
C08066,2025-01-01,N,normal,D08066,A08066,P08066
C08067,2025-01-01,S,normal,D08067,A08067,P08067
C08068,2025-01-01,W,normal,D08068,A08068,P08068
C08069,2025-01-01,N,abusive,D08069,A08069,P08069
C08070,2025-01-01,E,normal,D08070,A08070,P08070
C08071,2025-01-01,NE,normal,D08071,A08071,P08071
C08072,2025-02-14,S,normal,D08072,A08072,P08072
C08073,2025-10-23,S,normal,D08073,A08073,P08073
C08074,2025-09-15,S,abusive,D08074,A08074,P08074
C08075,2025-01-01,W,normal,D08075,A08075,P08075
C08076,2025-08-15,S,normal,D08076,A08076,P08076
C08077,2025-01-01,S,normal,D08077,A08077,P08077
C08078,2025-01-01,N,abusive,D08078,A08078,P08078
C08079,2025-01-01,NE,abusive,D08079,A08079,P08079
C08080,2025-01-01,W,normal,D08080,A08080,P08080
C08081,2025-01-01,E,normal,D08081,A08081,P08081
C08082,2025-01-01,NE,normal,D08082,A08082,P08082
C08083,2025-01-01,E,normal,D08083,A08083,P08083
C08084,2025-01-01,NE,normal,D08084,A08084,P08084
C08085,2025-01-01,N,normal,D08085,A08085,P08085
C08086,2025-01-01,N,frequent_legit,D08086,A08086,P08086
C08087,2025-01-17,W,normal,D08087,A08087,P08087
C08088,2025-01-01,S,normal,D08088,A08088,P08088
C08089,2025-01-01,S,normal,D08089,A08089,P08089
C08090,2025-01-01,W,normal,D08090,A08090,P08090
C08091,2025-08-29,E,normal,D08091,A08091,P08091
C08092,2025-01-01,S,normal,D08092,A08092,P08092
C08093,2025-01-01,S,coordinated,DCO0018,ACO0018,PCO0018
C08094,2025-01-05,S,normal,D08094,A08094,P08094
C08095,2025-08-17,N,normal,D08095,A08095,P08095
C08096,2025-01-01,N,normal,D08096,A08096,P08096
C08097,2025-01-01,S,normal,D08097,A08097,P08097
C08098,2025-01-01,W,normal,D08098,A08098,P08098
C08099,2025-01-01,S,frequent_legit,D08099,A08099,P08099
C08100,2025-01-01,S,normal,D08100,A08100,P08100
C08101,2025-01-01,E,normal,D08101,A08101,P08101
C08102,2025-01-01,N,normal,D08102,A08102,P08102
C08103,2025-01-01,S,normal,D08103,A08103,P08103
C08104,2025-07-21,N,normal,D08104,A08104,P08104
C08105,2025-01-01,E,normal,D08105,A08105,P08105
C08106,2025-01-01,N,normal,D08106,A08106,P08106
C08107,2025-05-18,S,normal,D08107,A08107,P08107
C08108,2025-09-29,E,normal,D08108,A08108,P08108
C08109,2025-01-01,W,normal,D08109,A08109,P08109
C08110,2025-01-01,W,normal,D08110,A08110,P08110
C08111,2025-01-01,NE,normal,D08111,A08111,P08111
C08112,2025-01-01,E,frequent_legit,D08112,A08112,P08112
C08113,2025-08-10,S,normal,D08113,A08113,P08113
C08114,2025-03-30,N,normal,D08114,A08114,P08114
C08115,2025-11-04,N,frequent_legit,D08115,A08115,P08115
C08116,2025-01-01,N,normal,D08116,A08116,P08116
C08117,2025-01-01,N,normal,D08117,A08117,P08117
C08118,2025-01-01,S,normal,D08118,A08118,P08118
C08119,2025-01-01,E,normal,D08119,A08119,P08119
C08120,2025-01-01,E,normal,D08120,A08120,P08120
C08121,2025-11-17,S,normal,D08121,A08121,P08121
C08122,2025-06-23,S,normal,D08122,A08122,P08122
C08123,2025-01-01,N,normal,D08123,A08123,P08123
C08124,2025-01-01,S,frequent_legit,D08124,A08124,P08124
C08125,2025-01-01,S,normal,D08125,A08125,P08125
C08126,2025-01-01,S,normal,D08126,A08126,P08126
C08127,2025-01-01,N,normal,D08127,A08127,P08127
C08128,2025-01-01,NE,normal,D08128,A08128,P08128
C08129,2025-01-01,S,normal,D08129,A08129,P08129
C08130,2025-01-01,E,normal,D08130,A08130,P08130
C08131,2025-01-01,N,frequent_legit,D08131,A08131,P08131
C08132,2025-10-05,N,normal,D08132,A08132,P08132
C08133,2025-01-01,S,normal,D08133,A08133,P08133
C08134,2025-01-01,NE,normal,D08134,A08134,P08134
C08135,2025-01-01,N,normal,D08135,A08135,P08135
C08136,2025-01-01,S,normal,D08136,A08136,P08136
C08137,2025-12-06,NE,normal,D08137,A08137,P08137
C08138,2025-01-01,S,normal,D08138,A08138,P08138
C08139,2025-01-01,S,normal,D08139,A08139,P08139
C08140,2025-01-01,E,normal,D08140,A08140,P08140
C08141,2025-01-01,S,normal,D08141,A08141,P08141
C08142,2025-01-01,NE,normal,D08142,A08142,P08142
C08143,2025-01-01,N,normal,D08143,A08143,P08143
C08144,2025-01-01,W,normal,D08144,A08144,P08144
C08145,2025-01-01,N,normal,D08145,A08145,P08145
C08146,2025-01-01,W,normal,D08146,A08146,P08146
C08147,2025-01-01,W,normal,D08147,A08147,P08147
C08148,2025-01-01,W,normal,D08148,A08148,P08148
C08149,2025-08-13,W,normal,D08149,A08149,P08149
C08150,2025-01-01,E,normal,D08150,A08150,P08150
C08151,2025-01-01,N,normal,D08151,A08151,P08151
C08152,2025-01-01,N,normal,D08152,A08152,P08152
C08153,2025-01-01,S,normal,D08153,A08153,P08153
C08154,2025-01-01,S,normal,D08154,A08154,P08154
C08155,2025-01-01,S,abusive,D08155,A08155,P08155
C08156,2025-01-01,W,normal,D08156,A08156,P08156
C08157,2025-01-01,W,normal,D08157,A08157,P08157
C08158,2025-01-01,NE,normal,D08158,A08158,P08158
C08159,2025-01-01,S,normal,D08159,A08159,P08159
C08160,2025-01-01,W,normal,D08160,A08160,P08160
C08161,2025-01-01,W,normal,D08161,A08161,P08161
C08162,2025-01-01,NE,normal,D08162,A08162,P08162
C08163,2025-01-01,W,normal,D08163,A08163,P08163
C08164,2025-01-01,S,normal,D08164,A08164,P08164
C08165,2025-01-01,N,normal,D08165,A08165,P08165
C08166,2025-09-11,NE,normal,D08166,A08166,P08166
C08167,2025-08-19,E,abusive,D08167,A08167,P08167
C08168,2025-01-01,W,normal,D08168,A08168,P08168
C08169,2025-01-01,W,normal,D08169,A08169,P08169
C08170,2025-01-01,W,frequent_legit,D08170,A08170,P08170
C08171,2025-01-01,W,normal,D08171,A08171,P08171
C08172,2025-01-01,W,normal,D08172,A08172,P08172
C08173,2025-01-01,W,normal,D08173,A08173,P08173
C08174,2025-10-02,S,normal,D08174,A08174,P08174
C08175,2025-01-01,N,normal,D08175,A08175,P08175
C08176,2025-01-01,N,normal,D08176,A08176,P08176
C08177,2025-01-13,S,normal,D08177,A08177,P08177
C08178,2025-01-01,W,normal,D08178,A08178,P08178
C08179,2025-04-06,W,normal,D08179,A08179,P08179
C08180,2025-01-01,S,normal,D08180,A08180,P08180
C08181,2025-01-01,S,normal,D08181,A08181,P08181
C08182,2025-01-01,S,normal,D08182,A08182,P08182
C08183,2025-01-01,W,normal,D08183,A08183,P08183
C08184,2025-01-01,E,normal,D08184,A08184,P08184
C08185,2025-01-01,N,frequent_legit,D08185,A08185,P08185
C08186,2025-01-01,S,normal,D08186,A08186,P08186
C08187,2025-01-01,S,normal,D08187,A08187,P08187
C08188,2025-01-09,S,normal,D08188,A08188,P08188
C08189,2025-01-01,W,normal,D08189,A08189,P08189
C08190,2025-01-01,W,normal,D08190,A08190,P08190
C08191,2025-01-01,N,normal,D08191,A08191,P08191
C08192,2025-01-01,N,normal,D08192,A08192,P08192
C08193,2025-01-01,S,frequent_legit,D08193,A08193,P08193
C08194,2025-01-01,S,frequent_legit,D08194,A08194,P08194
C08195,2025-01-01,S,normal,D08195,A08195,P08195
C08196,2025-01-01,N,normal,D08196,A08196,P08196
C08197,2025-01-01,N,normal,D08197,A08197,P08197
C08198,2025-04-15,W,normal,D08198,A08198,P08198
C08199,2025-01-01,N,normal,D08199,A08199,P08199
C08200,2025-01-01,W,normal,D08200,A08200,P08200
C08201,2025-01-01,S,abusive,D08201,A08201,P08201
C08202,2025-01-01,S,normal,D08202,A08202,P08202
C08203,2025-01-01,N,normal,D08203,A08203,P08203
C08204,2025-01-01,N,normal,D08204,A08204,P08204
C08205,2025-01-01,S,normal,D08205,A08205,P08205
C08206,2025-01-01,W,normal,D08206,A08206,P08206
C08207,2025-01-01,W,normal,D08207,A08207,P08207
C08208,2025-01-01,N,normal,D08208,A08208,P08208
C08209,2025-01-01,N,frequent_legit,D08209,A08209,P08209
C08210,2025-01-01,N,normal,D08210,A08210,P08210
C08211,2025-01-01,W,abusive,D08211,A08211,P08211
C08212,2025-01-01,N,normal,D08212,A08212,P08212
C08213,2025-01-01,N,normal,D08213,A08213,P08213
C08214,2025-01-01,W,normal,D08214,A08214,P08214
C08215,2025-01-01,W,normal,D08215,A08215,P08215
C08216,2025-01-01,E,normal,D08216,A08216,P08216
C08217,2025-01-01,N,normal,D08217,A08217,P08217
C08218,2025-01-01,S,normal,D08218,A08218,P08218
C08219,2025-09-13,N,normal,D08219,A08219,P08219
C08220,2025-11-28,E,normal,D08220,A08220,P08220
C08221,2025-01-01,W,normal,D08221,A08221,P08221
C08222,2025-01-01,N,normal,D08222,A08222,P08222
C08223,2025-11-19,W,frequent_legit,D08223,A08223,P08223
C08224,2025-01-01,S,normal,D08224,A08224,P08224
C08225,2025-01-01,W,normal,D08225,A08225,P08225
C08226,2025-01-01,N,normal,D08226,A08226,P08226
C08227,2025-05-22,S,normal,D08227,A08227,P08227
C08228,2025-03-19,N,frequent_legit,D08228,A08228,P08228
C08229,2025-08-02,E,normal,D08229,A08229,P08229
C08230,2025-01-01,N,normal,D08230,A08230,P08230
C08231,2025-01-01,S,normal,D08231,A08231,P08231
C08232,2025-01-01,W,frequent_legit,D08232,A08232,P08232
C08233,2025-07-11,W,normal,D08233,A08233,P08233
C08234,2025-01-01,E,normal,D08234,A08234,P08234
C08235,2025-01-01,E,normal,D08235,A08235,P08235
C08236,2025-01-01,E,frequent_legit,D08236,A08236,P08236
C08237,2025-01-01,E,normal,D08237,A08237,P08237
C08238,2025-01-01,S,normal,D08238,A08238,P08238
C08239,2025-01-01,N,normal,D08239,A08239,P08239
C08240,2025-09-17,S,normal,D08240,A08240,P08240
C08241,2025-01-25,N,frequent_legit,D08241,A08241,P08241
C08242,2025-03-18,S,coordinated,DCO0018,ACO0018,PCO0018
C08243,2025-07-20,S,normal,D08243,A08243,P08243
C08244,2025-01-01,N,frequent_legit,D08244,A08244,P08244
C08245,2025-01-01,W,normal,D08245,A08245,P08245
C08246,2025-01-01,E,normal,D08246,A08246,P08246
C08247,2025-01-01,S,normal,D08247,A08247,P08247
C08248,2025-02-20,W,normal,D08248,A08248,P08248
C08249,2025-01-01,S,normal,D08249,A08249,P08249
C08250,2025-10-09,N,normal,D08250,A08250,P08250
C08251,2025-01-01,N,normal,D08251,A08251,P08251
C08252,2025-01-01,S,normal,D08252,A08252,P08252
C08253,2025-01-01,N,normal,D08253,A08253,P08253
C08254,2025-07-31,W,normal,D08254,A08254,P08254
C08255,2025-03-13,S,normal,D08255,A08255,P08255
C08256,2025-01-01,S,normal,D08256,A08256,P08256
C08257,2025-01-01,S,normal,D08257,A08257,P08257
C08258,2025-01-01,S,normal,D08258,A08258,P08258
C08259,2025-01-01,W,normal,D08259,A08259,P08259
C08260,2025-01-01,E,normal,D08260,A08260,P08260
C08261,2025-01-01,W,normal,D08261,A08261,P08261
C08262,2025-01-01,E,normal,D08262,A08262,P08262
C08263,2025-11-12,S,frequent_legit,D08263,A08263,P08263
C08264,2025-01-01,S,normal,D08264,A08264,P08264
C08265,2025-01-01,E,frequent_legit,D08265,A08265,P08265
C08266,2025-01-01,S,frequent_legit,D08266,A08266,P08266
C08267,2025-10-05,S,normal,D08267,A08267,P08267
C08268,2025-01-01,N,normal,D08268,A08268,P08268
C08269,2025-01-01,E,normal,D08269,A08269,P08269
C08270,2025-01-01,N,normal,D08270,A08270,P08270
C08271,2025-01-01,NE,normal,D08271,A08271,P08271
C08272,2025-03-22,N,abusive,D08272,A08272,P08272
C08273,2025-08-02,S,normal,D08273,A08273,P08273
C08274,2025-01-01,N,normal,D08274,A08274,P08274
C08275,2025-01-01,S,normal,D08275,A08275,P08275
C08276,2025-01-01,S,normal,D08276,A08276,P08276
C08277,2025-01-01,E,normal,D08277,A08277,P08277
C08278,2025-01-01,N,frequent_legit,D08278,A08278,P08278
C08279,2025-01-01,N,normal,D08279,A08279,P08279
C08280,2025-01-01,N,normal,D08280,A08280,P08280
C08281,2025-01-01,S,normal,D08281,A08281,P08281
C08282,2025-01-01,NE,normal,D08282,A08282,P08282
C08283,2025-01-01,S,normal,D08283,A08283,P08283
C08284,2025-01-01,W,normal,D08284,A08284,P08284
C08285,2025-01-01,S,normal,D08285,A08285,P08285
C08286,2025-01-01,S,normal,D08286,A08286,P08286
C08287,2025-01-01,W,frequent_legit,D08287,A08287,P08287
C08288,2025-01-01,N,normal,D08288,A08288,P08288
C08289,2025-01-01,W,normal,D08289,A08289,P08289
C08290,2025-01-01,S,normal,D08290,A08290,P08290
C08291,2025-01-01,S,frequent_legit,D08291,A08291,P08291
C08292,2025-01-01,W,normal,D08292,A08292,P08292
C08293,2025-01-01,S,normal,D08293,A08293,P08293
C08294,2025-01-01,NE,normal,D08294,A08294,P08294
C08295,2025-01-01,W,normal,D08295,A08295,P08295
C08296,2025-01-01,N,normal,D08296,A08296,P08296
C08297,2025-01-01,S,normal,D08297,A08297,P08297
C08298,2025-01-01,W,normal,D08298,A08298,P08298
C08299,2025-01-01,N,normal,D08299,A08299,P08299
C08300,2025-01-01,W,normal,D08300,A08300,P08300
C08301,2025-01-01,N,normal,D08301,A08301,P08301
C08302,2025-05-26,N,normal,D08302,A08302,P08302
C08303,2025-09-10,S,normal,D08303,A08303,P08303
C08304,2025-01-01,W,normal,D08304,A08304,P08304
C08305,2025-01-01,W,normal,D08305,A08305,P08305
C08306,2025-01-01,E,normal,D08306,A08306,P08306
C08307,2025-01-01,N,normal,D08307,A08307,P08307
C08308,2025-01-01,S,normal,D08308,A08308,P08308
C08309,2025-01-01,N,abusive,D08309,A08309,P08309
C08310,2025-01-01,N,normal,D08310,A08310,P08310
C08311,2025-04-30,S,normal,D08311,A08311,P08311
C08312,2025-01-01,E,normal,D08312,A08312,P08312
C08313,2025-01-01,N,normal,D08313,A08313,P08313
C08314,2025-01-01,N,normal,D08314,A08314,P08314
C08315,2025-01-01,E,normal,D08315,A08315,P08315
C08316,2025-01-01,N,frequent_legit,D08316,A08316,P08316
C08317,2025-01-01,NE,normal,D08317,A08317,P08317
C08318,2025-01-01,S,normal,D08318,A08318,P08318
C08319,2025-01-01,N,normal,D08319,A08319,P08319
C08320,2025-01-01,W,normal,D08320,A08320,P08320
C08321,2025-01-01,E,normal,D08321,A08321,P08321
C08322,2025-06-12,W,normal,D08322,A08322,P08322
C08323,2025-01-01,S,frequent_legit,D08323,A08323,P08323
C08324,2025-01-01,S,normal,D08324,A08324,P08324
C08325,2025-08-30,E,normal,D08325,A08325,P08325
C08326,2025-01-01,S,normal,D08326,A08326,P08326
C08327,2025-01-01,S,normal,D08327,A08327,P08327
C08328,2025-11-18,N,normal,D08328,A08328,P08328
C08329,2025-01-01,S,normal,D08329,A08329,P08329
C08330,2025-01-01,N,normal,D08330,A08330,P08330
C08331,2025-03-14,W,normal,D08331,A08331,P08331
C08332,2025-01-01,S,normal,D08332,A08332,P08332
C08333,2025-01-01,NE,normal,D08333,A08333,P08333
C08334,2025-01-01,N,normal,D08334,A08334,P08334
C08335,2025-01-01,S,normal,D08335,A08335,P08335
C08336,2025-01-01,S,normal,D08336,A08336,P08336
C08337,2025-01-01,E,normal,D08337,A08337,P08337
C08338,2025-01-01,W,normal,D08338,A08338,P08338
C08339,2025-01-01,S,normal,D08339,A08339,P08339
C08340,2025-01-01,S,normal,D08340,A08340,P08340
C08341,2025-01-01,W,normal,D08341,A08341,P08341
C08342,2025-01-01,N,normal,D08342,A08342,P08342
C08343,2025-01-01,E,normal,D08343,A08343,P08343
C08344,2025-01-01,W,normal,D08344,A08344,P08344
C08345,2025-01-01,N,normal,D08345,A08345,P08345
C08346,2025-01-01,E,normal,D08346,A08346,P08346
C08347,2025-06-07,W,normal,D08347,A08347,P08347
C08348,2025-01-01,N,normal,D08348,A08348,P08348
C08349,2025-01-01,S,normal,D08349,A08349,P08349
C08350,2025-01-01,S,frequent_legit,D08350,A08350,P08350
C08351,2025-03-25,W,normal,D08351,A08351,P08351
C08352,2025-01-01,E,normal,D08352,A08352,P08352
C08353,2025-02-10,S,normal,D08353,A08353,P08353
C08354,2025-05-10,S,normal,D08354,A08354,P08354
C08355,2025-01-01,N,normal,D08355,A08355,P08355
C08356,2025-01-01,N,normal,D08356,A08356,P08356
C08357,2025-01-01,N,normal,D08357,A08357,P08357
C08358,2025-01-01,N,normal,D08358,A08358,P08358
C08359,2025-01-01,N,normal,D08359,A08359,P08359
C08360,2025-01-01,E,normal,D08360,A08360,P08360
C08361,2025-01-01,E,frequent_legit,D08361,A08361,P08361
C08362,2025-01-01,N,normal,D08362,A08362,P08362
C08363,2025-01-01,E,normal,D08363,A08363,P08363
C08364,2025-01-01,N,normal,D08364,A08364,P08364
C08365,2025-01-01,S,abusive,D08365,A08365,P08365
C08366,2025-01-01,NE,normal,D08366,A08366,P08366
C08367,2025-01-01,S,normal,D08367,A08367,P08367
C08368,2025-01-01,N,normal,D08368,A08368,P08368
C08369,2025-08-20,S,normal,D08369,A08369,P08369
C08370,2025-01-01,E,normal,D08370,A08370,P08370
C08371,2025-06-18,N,normal,D08371,A08371,P08371
C08372,2025-11-16,NE,normal,D08372,A08372,P08372
C08373,2025-01-01,S,normal,D08373,A08373,P08373
C08374,2025-01-01,N,normal,D08374,A08374,P08374
C08375,2025-01-01,S,normal,D08375,A08375,P08375
C08376,2025-01-01,E,normal,D08376,A08376,P08376
C08377,2025-01-01,S,normal,D08377,A08377,P08377
C08378,2025-01-01,W,normal,D08378,A08378,P08378
C08379,2025-04-24,W,normal,D08379,A08379,P08379
C08380,2025-01-01,N,normal,D08380,A08380,P08380
C08381,2025-01-01,N,normal,D08381,A08381,P08381
C08382,2025-10-27,S,normal,D08382,A08382,P08382
C08383,2025-01-01,E,normal,D08383,A08383,P08383
C08384,2025-01-01,E,normal,D08384,A08384,P08384
C08385,2025-01-01,N,normal,D08385,A08385,P08385
C08386,2025-02-12,NE,abusive,D08386,A08386,P08386
C08387,2025-01-01,S,normal,D08387,A08387,P08387
C08388,2025-01-01,W,normal,D08388,A08388,P08388
C08389,2025-01-01,W,normal,D08389,A08389,P08389
C08390,2025-01-01,N,normal,D08390,A08390,P08390
C08391,2025-01-01,N,normal,D08391,A08391,P08391
C08392,2025-01-01,N,normal,D08392,A08392,P08392
C08393,2025-01-01,W,normal,D08393,A08393,P08393
C08394,2025-01-01,S,normal,D08394,A08394,P08394
C08395,2025-01-01,W,normal,D08395,A08395,P08395
C08396,2025-01-01,S,normal,D08396,A08396,P08396
C08397,2025-12-02,S,normal,D08397,A08397,P08397
C08398,2025-01-01,W,abusive,D08398,A08398,P08398
C08399,2025-03-10,S,normal,D08399,A08399,P08399
C08400,2025-01-01,W,normal,D08400,A08400,P08400
C08401,2025-01-01,S,normal,D08401,A08401,P08401
C08402,2025-01-02,N,normal,D08402,A08402,P08402
C08403,2025-01-01,N,normal,D08403,A08403,P08403
C08404,2025-01-01,N,frequent_legit,D08404,A08404,P08404
C08405,2025-01-01,W,normal,D08405,A08405,P08405
C08406,2025-07-31,S,normal,D08406,A08406,P08406
C08407,2025-08-23,S,normal,D08407,A08407,P08407
C08408,2025-01-01,N,normal,D08408,A08408,P08408
C08409,2025-11-03,E,normal,D08409,A08409,P08409
C08410,2025-11-20,W,normal,D08410,A08410,P08410
C08411,2025-01-01,E,normal,D08411,A08411,P08411
C08412,2025-01-01,NE,normal,D08412,A08412,P08412
C08413,2025-01-01,N,normal,D08413,A08413,P08413
C08414,2025-06-21,N,normal,D08414,A08414,P08414
C08415,2025-01-01,S,normal,D08415,A08415,P08415
C08416,2025-01-01,N,frequent_legit,D08416,A08416,P08416
C08417,2025-01-01,E,normal,D08417,A08417,P08417
C08418,2025-01-01,W,normal,D08418,A08418,P08418
C08419,2025-01-01,N,normal,D08419,A08419,P08419
C08420,2025-01-01,W,normal,D08420,A08420,P08420
C08421,2025-01-01,N,normal,D08421,A08421,P08421
C08422,2025-01-01,E,normal,D08422,A08422,P08422
C08423,2025-01-01,S,frequent_legit,D08423,A08423,P08423
C08424,2025-01-01,E,normal,D08424,A08424,P08424
C08425,2025-01-01,N,normal,D08425,A08425,P08425
C08426,2025-03-13,W,normal,D08426,A08426,P08426
C08427,2025-01-01,W,normal,D08427,A08427,P08427
C08428,2025-01-01,S,frequent_legit,D08428,A08428,P08428
C08429,2025-01-01,S,normal,D08429,A08429,P08429
C08430,2025-01-01,E,normal,D08430,A08430,P08430
C08431,2025-10-07,E,normal,D08431,A08431,P08431
C08432,2025-01-01,S,normal,D08432,A08432,P08432
C08433,2025-01-01,E,normal,D08433,A08433,P08433
C08434,2025-01-01,W,normal,D08434,A08434,P08434
C08435,2025-01-01,E,normal,D08435,A08435,P08435
C08436,2025-01-01,N,normal,D08436,A08436,P08436
C08437,2025-12-09,W,normal,D08437,A08437,P08437
C08438,2025-01-01,N,frequent_legit,D08438,A08438,P08438
C08439,2025-01-01,N,normal,D08439,A08439,P08439
C08440,2025-01-01,NE,normal,D08440,A08440,P08440
C08441,2025-09-18,N,normal,D08441,A08441,P08441
C08442,2025-01-01,N,normal,D08442,A08442,P08442
C08443,2025-01-01,E,normal,D08443,A08443,P08443
C08444,2025-01-01,W,normal,D08444,A08444,P08444
C08445,2025-01-01,N,normal,D08445,A08445,P08445
C08446,2025-01-01,S,normal,D08446,A08446,P08446
C08447,2025-01-01,N,normal,D08447,A08447,P08447
C08448,2025-01-01,S,normal,D08448,A08448,P08448
C08449,2025-01-01,S,normal,D08449,A08449,P08449
C08450,2025-09-06,N,frequent_legit,D08450,A08450,P08450
C08451,2025-01-01,W,normal,D08451,A08451,P08451
C08452,2025-04-01,E,normal,D08452,A08452,P08452
C08453,2025-01-01,W,abusive,D08453,A08453,P08453
C08454,2025-01-01,W,normal,D08454,A08454,P08454
C08455,2025-01-01,W,normal,D08455,A08455,P08455
C08456,2025-01-01,W,frequent_legit,D08456,A08456,P08456
C08457,2025-07-15,S,normal,D08457,A08457,P08457
C08458,2025-01-01,W,normal,D08458,A08458,P08458
C08459,2025-01-01,S,normal,D08459,A08459,P08459
C08460,2025-01-01,N,frequent_legit,D08460,A08460,P08460
C08461,2025-11-03,S,normal,D08461,A08461,P08461
C08462,2025-10-04,S,normal,D08462,A08462,P08462
C08463,2025-01-01,S,normal,D08463,A08463,P08463
C08464,2025-01-01,W,normal,D08464,A08464,P08464
C08465,2025-01-01,S,normal,D08465,A08465,P08465
C08466,2025-01-01,N,normal,D08466,A08466,P08466
C08467,2025-01-01,N,normal,D08467,A08467,P08467
C08468,2025-01-01,W,normal,D08468,A08468,P08468
C08469,2025-01-01,S,normal,D08469,A08469,P08469
C08470,2025-01-01,S,normal,D08470,A08470,P08470
C08471,2025-01-01,W,normal,D08471,A08471,P08471
C08472,2025-01-01,W,normal,D08472,A08472,P08472
C08473,2025-01-01,S,normal,D08473,A08473,P08473
C08474,2025-05-05,E,normal,D08474,A08474,P08474
C08475,2025-01-01,N,normal,D08475,A08475,P08475
C08476,2025-01-01,W,normal,D08476,A08476,P08476
C08477,2025-01-01,E,normal,D08477,A08477,P08477
C08478,2025-11-18,E,normal,D08478,A08478,P08478
C08479,2025-01-01,N,normal,D08479,A08479,P08479
C08480,2025-01-01,E,normal,D08480,A08480,P08480
C08481,2025-01-01,S,normal,D08481,A08481,P08481
