order_id,customer_id,order_created_at,delivery_at,product_id,product_category,product_price,discount_pct,order_value,payment_method,device_id,address_id,payment_fingerprint,region,customer_account_age_at_order
O058388,C03818,2025-11-01,2025-11-04,SKU00994,grocery,543.12,1.8,533.34,cod,D03818,A03818,P03818,N,304
O058389,C09443,2025-11-01,2025-11-05,SKU00371,fashion,550.81,19.62,442.76,cod,D09443,A09443,P09443,S,237
O058390,C01876,2025-11-01,2025-11-02,SKU01739,electronics,11268.51,27.17,8206.41,upi,D01876,A01876,P01876,W,304
O058391,C00719,2025-11-01,2025-11-06,SKU03914,beauty,971.35,8.67,887.18,wallet,D00719,A00719,P00719,E,304
O058392,C02326,2025-11-01,2025-11-04,SKU03986,electronics,2384.06,6.43,2230.75,upi,D02326,A02326,P02326,E,304
O058393,C05881,2025-11-01,2025-11-05,SKU03715,home,3885.65,12.73,3390.87,card,D05881,A05881,P05881,S,1
O058394,C09366,2025-11-01,2025-11-04,SKU00062,grocery,804.38,7.11,747.18,cod,D09366,A09366,P09366,N,304
O058395,C03552,2025-11-01,2025-11-04,SKU01854,fashion,858.05,13.93,738.5,card,D03552,A03552,P03552,N,304
O058396,C07307,2025-11-01,2025-11-02,SKU01264,fashion,2046.98,6.41,1915.68,upi,D07307,A07307,P07307,NE,304
O058397,C02889,2025-11-01,2025-11-06,SKU00089,grocery,850.46,19.5,684.58,upi,D02889,A02889,P02889,S,304
O058398,C05645,2025-11-01,2025-11-02,SKU03043,fashion,2352.94,4.73,2241.69,cod,D05645,A05645,P05645,N,304
O058399,C09840,2025-11-01,2025-11-02,SKU04258,beauty,1021.3,10.72,911.78,upi,D09840,A09840,P09840,N,292
O058400,C07151,2025-11-01,2025-11-02,SKU01435,grocery,5528.72,25.78,4103.4,cod,D07151,A07151,P07151,N,304
O058401,C04713,2025-11-01,2025-11-06,SKU01585,beauty,928.3,15.53,784.14,cod,D04713,A04713,P04713,N,304
O058402,C01316,2025-11-01,2025-11-06,SKU01574,fashion,311.64,13.71,268.9,card,D01316,A01316,P01316,S,304
O058403,C02025,2025-11-01,2025-11-04,SKU03720,electronics,13429.44,5.57,12680.81,upi,D02025,A02025,P02025,E,304
O058404,C01633,2025-11-01,2025-11-02,SKU02274,fashion,925.94,9.89,834.33,wallet,D01633,A01633,P01633,N,304
O058405,C06151,2025-11-01,2025-11-03,SKU04323,home,6981.59,21.56,5476.52,upi,D06151,A06151,P06151,N,304
O058406,C00407,2025-11-01,2025-11-03,SKU01245,fashion,338.83,8.51,310.0,upi,D00407,A00407,P00407,E,304
O058407,C05155,2025-11-01,2025-11-05,SKU03047,fashion,1177.65,4.61,1123.32,wallet,D05155,A05155,P05155,W,304
O058408,C07005,2025-11-01,2025-11-05,SKU01823,fashion,292.59,11.72,258.31,wallet,D07005,A07005,P07005,N,1
O058409,C01659,2025-11-01,2025-11-05,SKU03326,grocery,887.63,7.23,823.44,card,D01659,A01659,P01659,NE,304
O058410,C03256,2025-11-01,2025-11-02,SKU04139,sports,3656.3,13.62,3158.22,card,D03256,A03256,P03256,S,304
O058411,C05633,2025-11-01,2025-11-05,SKU03939,fashion,1696.38,13.37,1469.54,card,D05633,A05633,P05633,W,278
O058412,C04140,2025-11-01,2025-11-02,SKU00067,electronics,13183.51,14.07,11327.98,upi,D04140,A04140,P04140,S,304
O058413,C05847,2025-11-01,2025-11-06,SKU02281,home,1122.59,7.99,1032.93,card,D05847,A05847,P05847,N,304
O058414,C04486,2025-11-01,2025-11-04,SKU04081,beauty,2599.3,15.61,2193.43,card,D04486,A04486,P04486,N,304
O058415,C01108,2025-11-01,2025-11-06,SKU04215,grocery,1473.15,2.71,1433.2,card,DCO0002,ACO0002,PCO0002,S,304
O058416,C07105,2025-11-01,2025-11-05,SKU01282,home,5354.08,8.25,4912.44,card,D07105,A07105,P07105,S,207
O058417,C06463,2025-11-01,2025-11-02,SKU04320,sports,1870.93,19.56,1505.07,card,D06463,A06463,P06463,N,304
O058418,C09056,2025-11-01,2025-11-06,SKU02856,home,2369.65,14.99,2014.39,card,D09056,A09056,P09056,E,1
O058419,C05950,2025-11-01,2025-11-06,SKU00768,fashion,676.5,25.32,505.2,upi,D05950,A05950,P05950,E,182
O058420,C03015,2025-11-01,2025-11-02,SKU02461,electronics,8982.5,11.4,7958.52,upi,D03015,A03015,P03015,N,304
O058421,C07513,2025-11-01,2025-11-03,SKU01642,sports,1500.12,9.73,1354.14,upi,D07513,A07513,P07513,S,304
O058422,C06947,2025-11-01,2025-11-05,SKU01878,grocery,643.56,25.87,477.05,card,D06947,A06947,P06947,S,304
O058423,C01665,2025-11-01,2025-11-03,SKU01042,electronics,1860.94,10.95,1657.14,upi,D01665,A01665,P01665,E,251
O058424,C09156,2025-11-01,2025-11-03,SKU01890,electronics,11558.84,5.95,10871.61,card,D09156,A09156,P09156,E,304
O058425,C04696,2025-11-01,2025-11-06,SKU02382,grocery,584.55,14.51,499.72,upi,D04696,A04696,P04696,N,304
O058426,C04386,2025-11-01,2025-11-06,SKU00542,sports,2612.23,12.15,2294.94,upi,D04386,A04386,P04386,S,304
O058427,C08123,2025-11-01,2025-11-05,SKU01946,sports,1315.25,32.03,893.97,cod,D08123,A08123,P08123,N,304
O058428,C09537,2025-11-01,2025-11-03,SKU02468,home,4763.94,4.28,4560.15,card,D09537,A09537,P09537,S,304
O058429,C03206,2025-11-01,2025-11-02,SKU01204,grocery,238.59,11.76,210.53,card,D03206,A03206,P03206,S,304
O058430,C09471,2025-11-01,2025-11-05,SKU01320,electronics,6942.16,7.48,6423.14,upi,D09471,A09471,P09471,W,304
O058431,C08575,2025-11-01,2025-11-02,SKU01770,electronics,4902.6,14.92,4171.29,card,D08575,A08575,P08575,S,304
O058432,C04937,2025-11-01,2025-11-04,SKU00053,electronics,6515.82,18.96,5280.32,card,D04937,A04937,P04937,N,190
O058433,C06010,2025-11-01,2025-11-06,SKU02402,home,4548.07,0.64,4518.84,upi,D06010,A06010,P06010,S,22
O058434,C03136,2025-11-01,2025-11-04,SKU00757,sports,2052.83,24.74,1544.9,cod,D03136,A03136,P03136,N,304
O058435,C03711,2025-11-01,2025-11-06,SKU02304,fashion,1983.52,1.63,1951.23,upi,D03711,A03711,P03711,E,304
O058436,C02332,2025-11-01,2025-11-02,SKU02165,sports,841.8,24.03,639.52,cod,D02332,A02332,P02332,E,304
O058437,C08611,2025-11-01,2025-11-05,SKU04473,fashion,357.29,17.68,294.11,cod,D08611,A08611,P08611,E,304
O058438,C00870,2025-11-01,2025-11-05,SKU02866,sports,1208.64,6.49,1130.24,upi,D00870,A00870,P00870,S,107
O058439,C09126,2025-11-01,2025-11-06,SKU03585,grocery,730.27,14.62,623.53,wallet,D09126,A09126,P09126,N,304
O058440,C08210,2025-11-01,2025-11-06,SKU01007,sports,3077.24,6.28,2883.9,card,D08210,A08210,P08210,N,304
O058441,C00826,2025-11-01,2025-11-04,SKU02761,home,2540.97,6.61,2373.05,upi,D00826,A00826,P00826,E,191
O058442,C01996,2025-11-01,2025-11-05,SKU04184,fashion,1396.06,18.17,1142.37,card,D01996,A01996,P01996,N,304
O058443,C03042,2025-11-01,2025-11-04,SKU02931,electronics,12568.77,3.32,12151.15,card,D03042,A03042,P03042,N,304
O058444,C09353,2025-11-01,2025-11-04,SKU03857,fashion,1548.59,12.22,1359.3,cod,D09353,A09353,P09353,N,74
O058445,C08576,2025-11-01,2025-11-05,SKU00771,fashion,2222.31,22.65,1719.02,card,D08576,A08576,P08576,E,33
O058446,C03092,2025-11-01,2025-11-03,SKU00383,grocery,626.34,10.05,563.41,card,D03092,A03092,P03092,S,130
O058447,C00005,2025-11-01,2025-11-05,SKU03112,fashion,415.25,23.53,317.56,wallet,D00005,A00005,P00005,N,27
O058448,C00562,2025-11-01,2025-11-05,SKU03496,home,4111.82,9.55,3718.99,card,D00562,A00562,P00562,W,77
O058449,C03335,2025-11-01,2025-11-04,SKU02009,beauty,1011.03,14.04,869.04,card,D03335,A03335,P03335,S,304
O058450,C04925,2025-11-01,2025-11-03,SKU00556,fashion,1295.06,21.73,1013.69,wallet,D04925,A04925,P04925,E,304
O058451,C05568,2025-11-01,2025-11-03,SKU00517,beauty,601.61,16.0,505.33,wallet,D05568,A05568,P05568,S,304
O058452,C06450,2025-11-01,2025-11-02,SKU01909,electronics,28323.19,11.62,25033.09,upi,D06450,A06450,P06450,W,1
O058453,C09235,2025-11-01,2025-11-05,SKU01501,electronics,6419.79,0.37,6396.12,upi,D09235,A09235,P09235,N,304
O058454,C04860,2025-11-01,2025-11-02,SKU03636,beauty,1143.43,9.08,1039.61,cod,D04860,A04860,P04860,N,1
O058455,C02015,2025-11-01,2025-11-02,SKU01295,electronics,8763.74,18.89,7108.4,card,D02015,A02015,P02015,N,304
O058456,C03355,2025-11-01,2025-11-04,SKU03632,fashion,1314.01,19.46,1058.37,cod,D03355,A03355,P03355,S,135
O058457,C06809,2025-11-01,2025-11-04,SKU03653,fashion,451.69,11.44,400.0,card,D06809,A06809,P06809,S,304
O058458,C02380,2025-11-01,2025-11-06,SKU02586,electronics,7920.07,7.37,7336.0,card,D02380,A02380,P02380,W,304
O058459,C08381,2025-11-01,2025-11-05,SKU01009,sports,2278.53,22.25,1771.5,wallet,D08381,A08381,P08381,N,304
O058460,C05909,2025-11-01,2025-11-06,SKU00309,electronics,3527.11,3.47,3404.88,cod,D05909,A05909,P05909,S,304
O058461,C02786,2025-11-01,2025-11-03,SKU01334,fashion,1824.92,13.16,1584.67,cod,D02786,A02786,P02786,E,304
O058462,C06341,2025-11-01,2025-11-06,SKU02000,home,2755.95,6.59,2574.23,card,D06341,A06341,P06341,E,304
O058463,C09785,2025-11-01,2025-11-02,SKU04280,fashion,6081.42,16.65,5068.85,card,D09785,A09785,P09785,S,304
O058464,C08480,2025-11-01,2025-11-03,SKU02854,sports,882.5,18.09,722.87,card,D08480,A08480,P08480,E,304
O058465,C09109,2025-11-01,2025-11-02,SKU03273,grocery,1427.36,22.35,1108.35,card,D09109,A09109,P09109,N,304
O058466,C05382,2025-11-01,2025-11-04,SKU02460,sports,2880.61,12.21,2528.87,card,D05382,A05382,P05382,W,304
O058467,C04847,2025-11-01,2025-11-02,SKU02217,sports,1707.97,26.32,1258.5,upi,D04847,A04847,P04847,S,304
O058468,C09664,2025-11-01,2025-11-05,SKU00257,grocery,1403.8,22.72,1084.91,cod,D09664,A09664,P09664,N,304
O058469,C07490,2025-11-01,2025-11-04,SKU03158,sports,1291.92,3.81,1242.63,cod,D07490,A07490,P07490,W,304
O058470,C07544,2025-11-01,2025-11-05,SKU00040,electronics,8268.27,6.88,7699.21,card,D07544,A07544,P07544,E,304
O058471,C06610,2025-11-01,2025-11-05,SKU03294,home,7616.89,6.96,7086.57,upi,D06610,A06610,P06610,S,304
O058472,C09780,2025-11-01,2025-11-05,SKU01258,beauty,1597.21,16.07,1340.55,card,D09780,A09780,P09780,W,304
O058473,C09165,2025-11-01,2025-11-04,SKU02049,beauty,700.66,16.18,587.31,card,D09165,A09165,P09165,S,304
O058474,C01154,2025-11-01,2025-11-03,SKU01258,grocery,1811.9,10.56,1620.64,upi,D01154,A01154,P01154,N,304
O058475,C02813,2025-11-01,2025-11-02,SKU04458,sports,6204.53,36.14,3962.5,upi,D02813,A02813,P02813,N,304
O058476,C03493,2025-11-01,2025-11-02,SKU02678,home,1777.41,10.47,1591.24,wallet,D03493,A03493,P03493,S,304
O058477,C06249,2025-11-01,2025-11-03,SKU01635,home,1387.93,18.54,1130.66,card,D06249,A06249,P06249,W,304
O058478,C05690,2025-11-01,2025-11-04,SKU03572,home,1147.24,4.67,1093.67,upi,D05690,A05690,P05690,N,304
O058479,C01251,2025-11-01,2025-11-04,SKU01224,fashion,790.51,4.42,755.58,card,D01251,A01251,P01251,W,1
O058480,C09171,2025-11-01,2025-11-05,SKU01669,electronics,9447.77,0.98,9355.15,card,D09171,A09171,P09171,W,304
O058481,C06304,2025-11-01,2025-11-03,SKU02059,electronics,1747.27,4.92,1661.26,upi,D06304,A06304,P06304,W,304
O058482,C03825,2025-11-01,2025-11-06,SKU00183,grocery,1456.57,13.28,1263.12,card,D03825,A03825,P03825,E,304
O058483,C04313,2025-11-01,2025-11-03,SKU02984,electronics,7548.22,9.46,6833.78,wallet,D04313,A04313,P04313,S,1
O058484,C00610,2025-11-01,2025-11-04,SKU00595,fashion,1088.91,24.97,816.98,card,D00610,A00610,P00610,N,304
O058485,C05025,2025-11-01,2025-11-06,SKU00506,fashion,2155.51,8.52,1971.91,card,D05025,A05025,P05025,E,304
O058486,C08537,2025-11-01,2025-11-05,SKU04046,electronics,10040.89,18.92,8141.4,cod,D08537,A08537,P08537,W,304
O058487,C01930,2025-11-01,2025-11-03,SKU02991,fashion,1467.74,5.53,1386.56,upi,D01930,A01930,P01930,W,304
O058488,C01270,2025-11-01,2025-11-04,SKU02209,fashion,2722.95,5.06,2585.08,cod,D01270,A01270,P01270,S,304
O058489,C04424,2025-11-01,2025-11-05,SKU02931,fashion,1284.53,15.55,1084.8,card,D04424,A04424,P04424,N,156
O058490,C02590,2025-11-01,2025-11-05,SKU02618,sports,3112.28,24.87,2338.4,card,D02590,A02590,P02590,E,304
O058491,C02031,2025-11-01,2025-11-03,SKU00822,grocery,688.06,24.8,517.44,cod,D02031,A02031,P02031,E,304
O058492,C07527,2025-11-02,2025-11-03,SKU00403,grocery,1516.47,10.34,1359.74,card,D07527,A07527,P07527,W,305
O058493,C04435,2025-11-02,2025-11-05,SKU01515,home,3621.38,17.52,2986.9,upi,D04435,A04435,P04435,W,305
O058494,C07252,2025-11-02,2025-11-06,SKU01457,home,2530.15,22.19,1968.66,card,D07252,A07252,P07252,NE,305
O058495,C01714,2025-11-02,2025-11-05,SKU01832,beauty,1941.69,12.59,1697.25,card,D01714,A01714,P01714,W,305
O058496,C05580,2025-11-02,2025-11-05,SKU04380,home,910.59,8.25,835.44,cod,D05580,A05580,P05580,N,305
O058497,C08053,2025-11-02,2025-11-04,SKU04138,electronics,18354.22,4.53,17522.06,upi,D08053,A08053,P08053,N,305
O058498,C09097,2025-11-02,2025-11-06,SKU03943,fashion,607.45,14.85,517.26,upi,D09097,A09097,P09097,S,305
O058499,C02854,2025-11-02,2025-11-04,SKU02250,home,1685.12,13.27,1461.58,card,D02854,A02854,P02854,W,305
O058500,C07099,2025-11-02,2025-11-07,SKU03602,fashion,10483.09,22.37,8137.56,cod,D07099,A07099,P07099,NE,305
O058501,C00828,2025-11-02,2025-11-07,SKU00217,grocery,1033.15,15.06,877.54,cod,D00828,A00828,P00828,E,305
O058502,C08150,2025-11-02,2025-11-03,SKU04182,beauty,2692.85,24.1,2043.94,upi,D08150,A08150,P08150,E,305
O058503,C05284,2025-11-02,2025-11-04,SKU00172,grocery,759.12,17.92,623.05,upi,D05284,A05284,P05284,N,305
O058504,C03788,2025-11-02,2025-11-05,SKU01338,sports,3507.16,6.44,3281.17,card,D03788,A03788,P03788,N,305
O058505,C06888,2025-11-02,2025-11-03,SKU02686,electronics,3038.38,19.92,2433.2,card,D06888,A06888,P06888,N,305
O058506,C02929,2025-11-02,2025-11-04,SKU01541,grocery,733.56,8.44,671.64,upi,D02929,A02929,P02929,E,166
O058507,C05240,2025-11-02,2025-11-04,SKU04359,grocery,423.12,13.03,367.97,cod,D05240,A05240,P05240,E,305
O058508,C01450,2025-11-02,2025-11-06,SKU00711,sports,7320.35,4.96,6956.99,card,D01450,A01450,P01450,W,305
O058509,C02941,2025-11-02,2025-11-05,SKU01376,electronics,19071.0,20.14,15229.47,card,D02941,A02941,P02941,S,305
O058510,C03662,2025-11-02,2025-11-05,SKU03963,fashion,2454.42,13.4,2125.59,card,D03662,A03662,P03662,W,21
O058511,C02384,2025-11-02,2025-11-03,SKU01755,beauty,410.59,24.14,311.46,upi,D02384,A02384,P02384,E,305
O058512,C00180,2025-11-02,2025-11-06,SKU00607,grocery,2664.63,10.81,2376.52,card,D00180,A00180,P00180,W,305
O058513,C08725,2025-11-02,2025-11-07,SKU03325,grocery,588.73,22.91,453.84,card,D08725,A08725,P08725,E,305
O058514,C09185,2025-11-02,2025-11-04,SKU01915,sports,1816.62,18.71,3019.09,card,D09185,A09185,P09185,E,305
O058515,C05025,2025-11-02,2025-11-04,SKU01152,sports,590.98,25.94,437.68,wallet,D05025,A05025,P05025,E,305
O058516,C06293,2025-11-02,2025-11-07,SKU04271,electronics,5774.64,40.63,3428.23,wallet,DCO0014,ACO0014,PCO0014,E,305
O058517,C05832,2025-11-02,2025-11-06,SKU04093,fashion,3814.13,6.39,3570.5,card,D05832,A05832,P05832,W,305
O058518,C00857,2025-11-02,2025-11-07,SKU01890,electronics,5609.41,32.57,3782.16,upi,D00857,A00857,P00857,E,305
O058519,C02845,2025-11-02,2025-11-07,SKU04311,beauty,595.21,12.4,521.43,card,D02845,A02845,P02845,S,305
O058520,C07377,2025-11-02,2025-11-06,SKU00531,grocery,222.02,3.11,215.13,card,D07377,A07377,P07377,W,305
O058521,C02387,2025-11-02,2025-11-05,SKU01806,fashion,8211.19,13.12,7133.99,card,D02387,A02387,P02387,E,305
O058522,C06681,2025-11-02,2025-11-04,SKU01731,fashion,1267.98,24.08,962.69,cod,D06681,A06681,P06681,E,305
O058523,C06768,2025-11-02,2025-11-04,SKU01303,fashion,3132.64,11.82,2762.44,upi,D06768,A06768,P06768,S,305
O058524,C03244,2025-11-02,2025-11-07,SKU02268,fashion,1652.79,14.24,1417.37,cod,D03244,A03244,P03244,S,13
O058525,C00642,2025-11-02,2025-11-03,SKU02483,beauty,707.43,2.58,689.17,upi,D00642,A00642,P00642,W,305
O058526,C05511,2025-11-02,2025-11-06,SKU01690,fashion,904.36,17.46,746.46,card,D05511,A05511,P05511,E,305
O058527,C03734,2025-11-02,2025-11-07,SKU00220,fashion,895.86,10.15,804.92,card,D03734,A03734,P03734,W,305
O058528,C09188,2025-11-02,2025-11-05,SKU03106,grocery,731.03,12.39,640.44,card,D09188,A09188,P09188,E,305
O058529,C08684,2025-11-02,2025-11-06,SKU00458,fashion,1068.7,16.81,889.05,card,D08684,A08684,P08684,W,305
O058530,C02312,2025-11-02,2025-11-07,SKU02377,beauty,603.1,25.06,451.97,wallet,D02312,A02312,P02312,N,305
O058531,C02849,2025-11-02,2025-11-06,SKU02553,beauty,672.25,8.22,617.01,upi,D02849,A02849,P02849,E,305
O058532,C03085,2025-11-02,2025-11-05,SKU00670,electronics,11520.09,7.65,10638.68,cod,D03085,A03085,P03085,W,1
O058533,C02934,2025-11-02,2025-11-06,SKU03038,grocery,438.35,9.85,395.16,card,D02934,A02934,P02934,NE,305
O058534,C07001,2025-11-02,2025-11-05,SKU01089,electronics,16625.03,13.9,14314.28,upi,D07001,A07001,P07001,N,305
O058535,C08619,2025-11-02,2025-11-06,SKU00384,sports,1927.85,5.46,1822.54,card,D08619,A08619,P08619,W,305
O058536,C01136,2025-11-02,2025-11-06,SKU00138,fashion,621.53,19.34,501.34,cod,D01136,A01136,P01136,W,305
O058537,C08853,2025-11-02,2025-11-05,SKU02034,grocery,1996.76,12.78,1741.54,upi,D08853,A08853,P08853,E,283
O058538,C05536,2025-11-02,2025-11-06,SKU00297,beauty,555.73,24.82,417.81,card,D05536,A05536,P05536,S,305
O058539,C09060,2025-11-02,2025-11-04,SKU01222,grocery,727.75,1.31,718.19,upi,D09060,A09060,P09060,S,305
O058540,C01233,2025-11-02,2025-11-04,SKU00943,grocery,2256.82,11.2,2004.09,upi,D01233,A01233,P01233,W,305
O058541,C08211,2025-11-02,2025-11-03,SKU00122,fashion,3477.23,14.57,5856.08,card,D08211,A08211,P08211,W,305
O058542,C07016,2025-11-02,2025-11-06,SKU03431,home,759.62,24.4,574.24,wallet,D07016,A07016,P07016,W,305
O058543,C02156,2025-11-02,2025-11-05,SKU00748,sports,5514.06,14.47,4715.96,card,D02156,A02156,P02156,W,305
O058544,C05571,2025-11-02,2025-11-04,SKU01340,fashion,2312.02,14.16,1984.53,upi,D05571,A05571,P05571,NE,305
O058545,C04295,2025-11-02,2025-11-07,SKU03584,electronics,4464.27,18.28,3648.18,wallet,D04295,A04295,P04295,W,1
O058546,C02363,2025-11-02,2025-11-04,SKU00098,fashion,2252.54,6.45,2107.25,wallet,D02363,A02363,P02363,E,1
O058547,C07087,2025-11-02,2025-11-07,SKU01718,fashion,1513.08,19.79,1213.66,upi,D07087,A07087,P07087,S,305
O058548,C08981,2025-11-02,2025-11-05,SKU04075,electronics,16530.98,1.37,16304.39,card,D08981,A08981,P08981,E,305
O058549,C05457,2025-11-02,2025-11-05,SKU00144,fashion,1240.16,5.15,1176.28,upi,D05457,A05457,P05457,S,305
O058550,C05694,2025-11-02,2025-11-05,SKU00308,home,3427.59,15.58,2893.69,cod,D05694,A05694,P05694,W,305
O058551,C04740,2025-11-02,2025-11-04,SKU01110,electronics,30735.94,4.6,29323.22,card,D04740,A04740,P04740,E,305
O058552,C04881,2025-11-02,2025-11-04,SKU01396,electronics,27161.8,4.78,25862.8,upi,D04881,A04881,P04881,W,31
O058553,C03379,2025-11-02,2025-11-04,SKU04052,fashion,1962.36,28.95,1394.16,card,D03379,A03379,P03379,W,305
O058554,C02294,2025-11-02,2025-11-06,SKU04394,fashion,1219.28,40.66,723.57,upi,D02294,A02294,P02294,E,305
O058555,C05850,2025-11-02,2025-11-06,SKU03424,fashion,1162.45,13.41,1006.52,card,DCO0013,ACO0013,PCO0013,S,305
O058556,C09421,2025-11-02,2025-11-05,SKU00071,sports,1865.8,6.66,1741.45,cod,D09421,A09421,P09421,W,305
O058557,C07262,2025-11-02,2025-11-07,SKU03419,fashion,1576.91,15.18,1337.48,card,D07262,A07262,P07262,N,305
O058558,C00356,2025-11-02,2025-11-03,SKU02091,beauty,1479.76,6.73,1380.1,card,D00356,A00356,P00356,S,305
O058559,C00639,2025-11-02,2025-11-03,SKU00588,grocery,611.93,14.77,521.52,upi,D00639,A00639,P00639,S,240
O058560,C08760,2025-11-02,2025-11-04,SKU01050,fashion,1187.37,22.15,924.39,wallet,D08760,A08760,P08760,S,305
O058561,C07853,2025-11-02,2025-11-03,SKU03350,home,4707.99,10.72,4203.42,upi,D07853,A07853,P07853,N,305
O058562,C05579,2025-11-02,2025-11-04,SKU03166,grocery,370.74,4.63,353.57,upi,D05579,A05579,P05579,S,305
O058563,C04887,2025-11-02,2025-11-03,SKU01994,beauty,1392.36,10.34,1248.43,cod,D04887,A04887,P04887,W,305
O058564,C07445,2025-11-02,2025-11-07,SKU04343,home,1258.25,10.22,1129.7,upi,D07445,A07445,P07445,S,305
O058565,C06437,2025-11-02,2025-11-05,SKU04099,grocery,900.73,9.95,811.07,card,D06437,A06437,P06437,W,305
O058566,C08397,2025-11-02,2025-11-07,SKU02035,home,1811.34,4.01,1738.64,card,D08397,A08397,P08397,S,1
O058567,C09206,2025-11-02,2025-11-03,SKU02797,sports,1567.94,6.97,1458.62,wallet,D09206,A09206,P09206,N,305
O058568,C09018,2025-11-02,2025-11-03,SKU03301,home,6649.34,17.07,5514.61,upi,D09018,A09018,P09018,N,178
O058569,C09549,2025-11-02,2025-11-07,SKU03912,electronics,17311.0,20.69,13728.86,cod,D09549,A09549,P09549,N,305
O058570,C08154,2025-11-02,2025-11-07,SKU01714,home,2414.09,7.04,2244.13,card,D08154,A08154,P08154,S,305
O058571,C07201,2025-11-02,2025-11-07,SKU00554,home,4160.91,10.04,3743.03,cod,D07201,A07201,P07201,N,305
O058572,C00583,2025-11-02,2025-11-05,SKU00923,fashion,1002.16,15.82,843.65,card,D00583,A00583,P00583,S,305
O058573,C04223,2025-11-02,2025-11-07,SKU01174,home,5797.64,8.65,5296.04,card,D04223,A04223,P04223,NE,305
O058574,C09215,2025-11-02,2025-11-07,SKU01622,fashion,2933.45,17.23,2427.9,upi,D09215,A09215,P09215,W,305
O058575,C02984,2025-11-02,2025-11-05,SKU02470,fashion,490.12,26.62,359.67,card,D02984,A02984,P02984,S,39
O058576,C05464,2025-11-02,2025-11-06,SKU04118,home,1668.7,8.59,1525.29,card,D05464,A05464,P05464,W,305
O058577,C05187,2025-11-02,2025-11-06,SKU03521,electronics,9036.48,14.89,7690.71,card,D05187,A05187,P05187,W,305
O058578,C04578,2025-11-02,2025-11-07,SKU00309,grocery,1110.63,15.47,938.78,wallet,D04578,A04578,P04578,N,305
O058579,C00054,2025-11-02,2025-11-05,SKU02206,fashion,578.83,26.95,422.82,upi,D00054,A00054,P00054,W,167
O058580,C05049,2025-11-02,2025-11-07,SKU00563,fashion,1866.94,19.8,1497.31,wallet,D05049,A05049,P05049,NE,305
O058581,C07185,2025-11-02,2025-11-06,SKU02069,fashion,2046.29,27.46,1484.33,card,D07185,A07185,P07185,S,9
O058582,C07770,2025-11-02,2025-11-03,SKU03741,grocery,519.26,21.29,408.72,cod,D07770,A07770,P07770,W,305
O058583,C06455,2025-11-02,2025-11-03,SKU04338,electronics,2283.26,25.17,1708.58,upi,D06455,A06455,P06455,E,305
O058584,C06570,2025-11-02,2025-11-04,SKU02320,beauty,266.04,10.87,237.13,upi,D06570,A06570,P06570,E,289
O058585,C06736,2025-11-02,2025-11-05,SKU01689,fashion,1008.07,15.91,847.72,upi,D06736,A06736,P06736,E,305
O058586,C03873,2025-11-02,2025-11-05,SKU01145,electronics,8954.17,14.91,7619.02,card,D03873,A03873,P03873,W,21
O058587,C06638,2025-11-02,2025-11-06,SKU04008,home,1812.44,4.83,1724.97,card,D06638,A06638,P06638,N,201
O058588,C04374,2025-11-02,2025-11-07,SKU02199,fashion,926.03,29.87,649.44,upi,D04374,A04374,P04374,N,247
O058589,C03545,2025-11-02,2025-11-07,SKU01848,fashion,2330.69,20.81,1845.73,upi,D03545,A03545,P03545,W,305
O058590,C03788,2025-11-02,2025-11-03,SKU02226,grocery,323.66,12.83,282.13,wallet,D03788,A03788,P03788,N,305
O058591,C06065,2025-11-02,2025-11-07,SKU02038,fashion,1234.17,20.94,975.72,cod,D06065,A06065,P06065,NE,181
O058592,C08700,2025-11-02,2025-11-07,SKU04160,fashion,1261.22,14.5,1078.36,cod,D08700,A08700,P08700,S,305
