return_id,order_id,customer_id,return_requested_at,return_reason,return_value
R006700,O063045,C05495,2025-12-01 09:04:02.185367599,not_as_described,987.7
R006701,O063049,C03688,2025-12-01 06:34:16.451308779,damaged,2801.74
R006702,O063053,C04407,2025-11-29 21:17:27.574916924,not_as_described,1479.59
R006703,O063058,C08513,2025-11-29 22:42:56.884160214,size_fit,2868.33
R006704,O063062,C05932,2025-11-26 08:30:24.418205049,size_fit,666.98
R006705,O063066,C06412,2025-11-29 21:29:00.469160930,not_as_described,5176.53
R006706,O063069,C01262,2025-12-01 23:12:19.915850250,not_as_described,1824.01
R006707,O063070,C04329,2025-11-29 18:31:30.888748754,not_as_described,30900.9
R006708,O063075,C00218,2025-11-30 21:01:17.400038653,not_as_described,1952.35
R006709,O063077,C01744,2025-12-02 14:05:38.916891214,damaged,5487.84
R006710,O063082,C04560,2025-11-30 08:44:24.416283534,damaged,2634.68
R006711,O063084,C00212,2025-11-27 05:32:00.940069269,not_as_described,5375.01
R006712,O063087,C02189,2025-12-09 00:33:24.630115914,size_fit,1178.13
R006713,O063089,C05839,2025-12-04 00:01:19.523544744,changed_mind,629.4
R006714,O063095,C08213,2025-11-29 16:55:47.067317630,wrong_item,675.46
R006715,O063103,C05624,2025-11-30 09:19:24.105263408,size_fit,2666.86
R006716,O063115,C09459,2025-11-30 10:49:13.998858092,wrong_item,14510.95
R006717,O063122,C03871,2025-11-29 00:36:40.069602475,size_fit,1823.97
R006718,O063123,C07323,2025-12-12 00:00:00.000000000,not_as_described,1066.18
R006719,O063138,C00087,2025-12-02 23:40:33.303628480,size_fit,1919.66
R006720,O063140,C09341,2025-11-30 10:34:38.019443149,not_as_described,707.56
R006721,O063148,C02793,2025-11-29 05:25:03.080070984,wrong_item,2178.45
R006722,O063159,C08750,2025-12-01 22:21:13.193690065,size_fit,15399.79
R006723,O063166,C03111,2025-12-01 11:12:39.701494242,not_as_described,3865.59
R006724,O063182,C08013,2025-11-28 09:42:52.783488997,not_as_described,1537.9
R006725,O063187,C04326,2025-11-30 13:00:31.861464012,damaged,2803.59
R006726,O063191,C04226,2025-11-28 00:06:20.459999019,not_as_described,7476.64
R006727,O063194,C05658,2025-12-01 15:02:16.172561065,wrong_item,20728.02
R006728,O063195,C09491,2025-11-28 16:54:23.038345292,size_fit,1402.98
R006729,O063196,C06521,2025-12-02 01:11:20.313614382,size_fit,781.15
R006730,O063203,C05628,2025-11-29 03:31:41.304556084,wrong_item,533.37
R006731,O063204,C03512,2025-11-29 12:26:28.748166079,not_as_described,1719.12
R006732,O063208,C08131,2025-11-28 10:39:11.190584829,not_as_described,3221.18
R006733,O063225,C05084,2025-11-29 03:38:12.128855326,wrong_item,5250.35
R006734,O063228,C05732,2025-11-30 14:34:43.877870364,changed_mind,977.8
R006735,O063240,C07727,2025-12-07 09:19:28.057581415,size_fit,394.5
R006736,O063245,C09201,2025-12-03 18:21:53.267997906,wrong_item,2418.47
R006737,O063257,C07902,2025-11-28 20:05:21.184117742,not_as_described,2580.62
R006738,O063260,C02587,2025-11-30 06:57:56.003544874,damaged,811.59
R006739,O063279,C08230,2025-12-01 23:59:42.827464251,changed_mind,334.8
R006740,O063288,C07377,2025-11-29 05:12:51.074712910,changed_mind,3061.65
R006741,O063300,C04081,2025-12-14 00:00:00.000000000,damaged,1932.69
R006742,O063331,C04840,2025-12-02 11:34:49.569197505,not_as_described,372.82
R006743,O063334,C00550,2025-12-01 17:10:39.650808763,not_as_described,3037.0
R006744,O063337,C07244,2025-12-01 11:11:11.010352264,size_fit,2429.98
R006745,O063344,C03027,2025-12-02 12:50:36.026169637,changed_mind,2544.17
R006746,O063348,C09727,2025-11-30 12:35:34.156938498,size_fit,22778.34
R006747,O063350,C07593,2025-12-02 11:45:26.113954546,size_fit,1291.96
R006748,O063356,C00755,2025-11-29 08:08:54.714673161,wrong_item,740.78
R006749,O063377,C05395,2025-12-04 00:25:11.406524876,changed_mind,3431.22
R006750,O063388,C06679,2025-11-29 13:29:36.662896161,size_fit,9747.51
R006751,O063409,C00137,2025-12-04 11:18:26.693298482,not_as_described,1901.9
R006752,O063410,C09377,2025-12-03 05:51:51.762380702,size_fit,2685.46
R006753,O063414,C09286,2025-12-03 01:29:59.617463377,not_as_described,4636.31
R006754,O063419,C03804,2025-12-02 11:14:09.071600362,not_as_described,715.63
R006755,O063428,C09737,2025-12-02 16:14:38.716430298,wrong_item,1183.76
R006756,O063460,C07462,2025-11-29 17:47:54.260068196,not_as_described,5592.06
R006757,O063464,C03272,2025-12-02 07:23:02.523221505,changed_mind,4589.6
R006758,O063473,C02325,2025-12-01 15:58:32.190189535,not_as_described,1992.73
R006759,O063474,C03391,2025-12-07 17:18:02.933193841,size_fit,533.19
R006760,O063475,C02791,2025-11-29 13:37:09.769521457,size_fit,10777.69
R006761,O063483,C07644,2025-11-29 14:52:17.599131105,not_as_described,25574.28
R006762,O063492,C09048,2025-12-04 12:03:44.658665560,size_fit,19947.73
R006763,O063496,C01556,2025-12-03 19:01:53.423350896,damaged,1960.05
R006764,O063501,C03221,2025-12-09 13:34:22.187010882,wrong_item,3590.54
R006765,O063502,C07325,2025-12-02 15:35:09.934069534,wrong_item,11321.51
R006766,O063513,C06043,2025-11-29 10:49:36.236336498,not_as_described,2624.11
R006767,O063524,C06668,2025-12-03 17:47:26.356046442,size_fit,2270.22
R006768,O063541,C01524,2025-12-04 04:17:50.334957923,changed_mind,608.78
R006769,O063551,C01350,2025-11-29 19:15:04.931216330,damaged,2228.23
R006770,O063553,C02546,2025-12-04 20:42:26.029322071,wrong_item,1008.88
R006771,O063554,C09514,2025-12-11 14:03:59.965810632,size_fit,12389.92
R006772,O063555,C01314,2025-12-09 02:51:25.631410874,not_as_described,1021.35
R006773,O063578,C02349,2025-12-03 23:51:26.882597286,not_as_described,3107.19
R006774,O063581,C05675,2025-12-03 14:26:11.474354706,size_fit,9472.98
R006775,O063584,C09474,2025-12-04 20:52:12.115107667,wrong_item,2398.46
R006776,O063589,C00994,2025-12-03 22:52:25.080491694,damaged,644.98
R006777,O063593,C05478,2025-12-04 12:25:31.783262606,changed_mind,2368.18
R006778,O063599,C00777,2025-12-04 08:04:28.386719878,size_fit,1034.7
R006779,O063621,C09672,2025-11-29 22:00:08.932763620,wrong_item,1652.35
R006780,O063625,C08377,2025-12-03 08:49:06.514330436,changed_mind,791.56
R006781,O063631,C00697,2025-12-02 17:46:54.517826546,damaged,702.71
R006782,O063638,C09388,2025-12-06 01:00:09.017799764,not_as_described,1246.59
R006783,O063646,C00739,2025-12-09 01:20:39.800391601,damaged,12543.14
R006784,O063653,C04721,2025-12-03 18:44:12.742213776,changed_mind,4451.5
R006785,O063659,C05981,2025-11-30 16:28:32.707929579,changed_mind,22762.81
R006786,O063677,C05371,2025-12-02 01:13:44.640663103,size_fit,2174.53
R006787,O063679,C00759,2025-11-29 20:47:26.753781156,changed_mind,1344.09
R006788,O063694,C07070,2025-12-02 12:07:45.994784725,changed_mind,2718.44
R006789,O063741,C08283,2025-12-06 19:37:38.540198550,wrong_item,410.3
R006790,O063749,C05407,2025-12-11 06:47:33.063239284,damaged,1186.9
R006791,O063751,C01892,2025-12-03 14:59:21.456460838,changed_mind,17761.57
R006792,O063752,C02740,2025-12-02 18:59:21.205039372,not_as_described,1388.58
R006793,O063767,C07490,2025-12-01 22:39:16.093930669,not_as_described,2555.56
R006794,O063773,C06457,2025-12-03 13:45:35.966012796,size_fit,630.02
R006795,O063795,C00563,2025-12-04 18:58:30.081445514,damaged,2408.17
R006796,O063802,C05222,2025-12-06 21:26:08.653613157,wrong_item,4954.04
R006797,O063803,C05551,2025-12-02 07:13:02.594770780,size_fit,5519.81
R006798,O063808,C01284,2025-12-04 03:48:07.881584565,wrong_item,3319.69
R006799,O063819,C03275,2025-12-07 22:21:49.669408432,size_fit,6295.82
R006800,O063862,C01355,2025-12-05 16:51:37.070383194,not_as_described,9204.08
R006801,O063864,C08028,2025-12-05 08:10:49.899250783,size_fit,3372.24
R006802,O063873,C07916,2025-12-05 03:24:45.337969134,changed_mind,884.55
R006803,O063874,C06765,2025-12-04 19:29:24.026364481,wrong_item,16666.63
R006804,O063881,C00645,2025-12-02 04:21:33.845077796,not_as_described,2291.71
R006805,O063884,C08742,2025-12-03 17:54:24.567630397,size_fit,1074.97
R006806,O063886,C04129,2025-12-04 05:17:17.738022750,not_as_described,616.62
R006807,O063887,C09396,2025-12-03 22:40:44.688000086,changed_mind,2972.45
R006808,O063891,C03914,2025-12-01 11:00:49.641441541,damaged,1115.68
R006809,O063895,C06770,2025-12-06 09:13:33.213426456,wrong_item,1281.4
R006810,O063896,C00385,2025-12-01 15:40:21.460437242,wrong_item,1193.08
R006811,O063903,C00121,2025-12-04 18:36:48.415178030,not_as_described,2607.65
R006812,O063909,C03435,2025-12-02 08:27:27.733258123,not_as_described,1811.49
R006813,O063920,C07972,2025-12-04 22:56:56.964115071,damaged,6324.28
R006814,O063929,C08448,2025-12-01 20:52:10.560482749,not_as_described,419.99
R006815,O063961,C09962,2025-12-06 06:55:27.438998289,damaged,1637.48
R006816,O063972,C04195,2025-12-05 06:07:51.992056466,changed_mind,1843.07
R006817,O063973,C08392,2025-12-04 17:52:56.451458521,damaged,2207.35
R006818,O063978,C02300,2025-12-11 00:22:26.756431251,damaged,972.6
R006819,O063979,C02030,2025-12-01 23:08:30.707214990,wrong_item,1370.91
R006820,O063987,C08669,2025-12-06 13:42:40.516982211,size_fit,12938.42
R006821,O063991,C07313,2025-12-07 23:13:49.412366576,damaged,858.33
R006822,O063997,C09653,2025-12-01 19:21:26.861161928,size_fit,7910.18
R006823,O064007,C06675,2025-12-08 16:52:25.657521330,size_fit,800.31
R006824,O064034,C02002,2025-12-03 02:47:41.460356263,size_fit,3601.06
R006825,O064037,C08319,2025-12-05 16:36:25.954945099,wrong_item,6013.93
R006826,O064051,C00380,2025-12-02 18:16:23.944153058,size_fit,12008.89
R006827,O064052,C01245,2025-12-09 06:22:11.846032064,size_fit,1463.84
R006828,O064083,C09638,2025-12-04 18:13:12.789919729,not_as_described,3190.89
R006829,O064093,C02033,2025-12-06 20:52:57.599507877,changed_mind,9267.97
R006830,O064099,C09066,2025-12-08 03:40:22.894741038,not_as_described,10261.02
R006831,O064106,C03567,2025-12-05 09:51:04.718290122,wrong_item,600.83
R006832,O064133,C07339,2025-12-05 19:54:32.301795553,size_fit,2390.86
R006833,O064150,C04391,2025-12-07 15:34:47.754579712,changed_mind,3912.56
R006834,O064159,C01217,2025-12-08 21:11:27.961179482,wrong_item,11528.38
R006835,O064161,C05797,2025-12-07 00:59:43.692605001,size_fit,1251.81
R006836,O064174,C01964,2025-12-05 18:29:24.141329426,size_fit,285.56
R006837,O064180,C03011,2025-12-04 16:35:01.018752450,changed_mind,2015.51
R006838,O064194,C00284,2025-12-04 11:49:48.406260194,wrong_item,1539.78
R006839,O064203,C02007,2025-12-03 11:12:54.865987214,size_fit,1090.89
R006840,O064212,C07457,2025-12-06 08:29:03.601737726,damaged,1274.72
R006841,O064233,C06959,2025-12-05 06:38:26.891828872,size_fit,9818.63
R006842,O064236,C01139,2025-12-07 11:54:03.044263345,changed_mind,1688.41
R006843,O064259,C01164,2025-12-07 01:58:23.681402630,not_as_described,1261.6
R006844,O064264,C09132,2025-12-11 11:25:43.019601628,wrong_item,2661.93
R006845,O064283,C05194,2025-12-07 23:05:03.830188927,not_as_described,1485.81
R006846,O064311,C05508,2025-12-05 13:57:53.304974751,not_as_described,886.13
R006847,O064317,C07675,2025-12-08 14:15:06.722259343,not_as_described,2101.99
R006848,O064323,C01334,2025-12-07 06:27:21.789283482,damaged,1010.41
R006849,O064329,C01045,2025-12-04 18:23:08.309773939,not_as_described,2680.6
R006850,O064334,C00499,2025-12-09 18:38:04.080842120,not_as_described,1709.95
R006851,O064351,C06922,2025-12-19 23:01:04.074918463,wrong_item,4345.48
R006852,O064353,C01832,2025-12-15 04:43:07.666092836,not_as_described,990.28
R006853,O064358,C03782,2025-12-12 13:28:12.665245706,not_as_described,4716.7
R006854,O064393,C08155,2025-12-05 05:51:31.534790594,changed_mind,6419.87
R006855,O064397,C00404,2025-12-08 09:30:53.451004860,not_as_described,5913.38
R006856,O064409,C00080,2025-12-11 15:56:21.251507308,damaged,861.76
R006857,O064423,C00025,2025-12-04 12:57:51.631174411,not_as_described,1420.43
R006858,O064432,C06736,2025-12-10 01:06:52.233070435,not_as_described,1808.77
R006859,O064434,C02406,2025-12-08 09:34:28.378530804,changed_mind,1065.6
R006860,O064444,C01517,2025-12-04 15:34:40.191330018,not_as_described,2264.08
R006861,O064446,C06474,2025-12-05 04:21:27.384779170,not_as_described,7684.58
R006862,O064447,C09188,2025-12-11 02:15:26.760567434,not_as_described,3096.47
R006863,O064449,C02328,2025-12-06 03:51:35.976163525,wrong_item,54075.02
R006864,O064472,C03978,2025-12-07 15:28:36.070465684,not_as_described,333.11
R006865,O064482,C04779,2025-12-05 10:25:03.451837087,wrong_item,6078.72
R006866,O064490,C08127,2025-12-06 05:48:54.547496582,not_as_described,10269.4
R006867,O064497,C01776,2025-12-07 20:16:50.514808227,damaged,232.26
R006868,O064502,C05244,2025-12-10 07:40:26.758976113,size_fit,10005.61
R006869,O064505,C05074,2025-12-08 20:22:12.191459937,changed_mind,29297.76
R006870,O064511,C07556,2025-12-07 07:17:46.604051034,not_as_described,4827.88
R006871,O064528,C05129,2025-12-06 11:58:21.456652756,size_fit,2092.23
R006872,O064540,C00906,2025-12-06 00:12:15.572575522,wrong_item,591.75
R006873,O064544,C01753,2025-12-10 20:39:12.749793472,wrong_item,8109.9
R006874,O064553,C04115,2025-12-09 12:13:38.578281258,changed_mind,4848.92
R006875,O064554,C03459,2025-12-06 07:08:30.927403428,changed_mind,705.83
R006876,O064576,C09608,2025-12-09 06:45:43.913977891,not_as_described,1967.87
R006877,O064578,C08252,2025-12-09 09:32:56.749928308,damaged,1889.81
R006878,O064588,C01585,2025-12-08 15:11:54.010342554,wrong_item,2300.25
R006879,O064605,C05775,2025-12-08 01:10:45.556765996,changed_mind,966.93
R006880,O064613,C00292,2025-12-17 08:22:54.717464175,size_fit,7183.3
R006881,O064614,C06294,2025-12-08 09:03:00.343059858,changed_mind,841.45
R006882,O064629,C02604,2025-12-09 11:37:30.055677088,wrong_item,3524.23
R006883,O064660,C03688,2025-12-11 12:23:38.524648056,size_fit,3613.91
R006884,O064673,C06008,2025-12-10 17:35:25.457642998,size_fit,2142.57
R006885,O064678,C04865,2025-12-14 14:34:52.271642171,size_fit,1123.28
R006886,O064702,C04136,2025-12-11 09:22:54.102204663,not_as_described,661.7
R006887,O064705,C02924,2025-12-09 00:05:32.052876694,changed_mind,1886.6
R006888,O064713,C08265,2025-12-11 01:15:57.058087989,size_fit,8449.94
R006889,O064720,C00655,2025-12-13 20:46:12.887725569,size_fit,1419.12
R006890,O064722,C03279,2025-12-13 00:47:49.450458076,damaged,7580.2
R006891,O064732,C08521,2025-12-11 05:19:52.603773412,wrong_item,1400.65
R006892,O064739,C01099,2025-12-10 09:03:34.530466402,not_as_described,652.71
R006893,O064745,C01134,2025-12-06 07:36:07.747712265,damaged,3444.39
R006894,O064750,C01084,2025-12-09 05:29:40.639748028,not_as_described,1456.23
R006895,O064798,C09268,2025-12-07 15:46:32.758663728,not_as_described,1076.88
R006896,O064821,C01878,2025-12-14 23:05:32.913570930,wrong_item,1587.94
R006897,O064831,C00113,2025-12-06 18:28:06.419158132,changed_mind,19396.72
R006898,O064833,C00434,2025-12-12 05:53:58.839451090,changed_mind,976.01
R006899,O064834,C01548,2025-12-06 22:46:10.737189627,not_as_described,2317.45
R006900,O064840,C03004,2025-12-10 02:35:34.533118852,damaged,445.49
R006901,O064841,C01988,2025-12-07 01:10:31.477860764,size_fit,3387.91
R006902,O064868,C07915,2025-12-15 00:00:00.000000000,not_as_described,498.73
R006903,O064871,C09071,2025-12-08 14:43:59.735499337,size_fit,515.51
R006904,O064873,C05269,2025-12-09 10:24:19.828256763,changed_mind,766.61
R006905,O064883,C09061,2025-12-23 00:00:00.000000000,changed_mind,6040.03
R006906,O064888,C01368,2025-12-08 15:28:16.884097953,not_as_described,284.14
R006907,O064889,C00142,2025-12-16 08:41:00.469586475,damaged,1309.79
R006908,O064896,C02107,2025-12-09 20:23:53.916238802,size_fit,22172.66
R006909,O064906,C09993,2025-12-11 16:55:27.772468154,changed_mind,4765.4
R006910,O064907,C04894,2025-12-07 23:26:11.190793311,damaged,1602.58
R006911,O064914,C06468,2025-12-10 04:22:23.220137139,wrong_item,501.5
R006912,O064932,C03519,2025-12-08 08:59:03.620158242,wrong_item,1041.72
R006913,O064935,C07043,2025-12-08 21:57:19.910168067,not_as_described,3768.84
R006914,O064955,C05320,2025-12-15 20:22:27.879320827,wrong_item,469.26
R006915,O064966,C08169,2025-12-10 05:21:39.877727936,damaged,4644.54
R006916,O064967,C09839,2025-12-12 08:45:18.209186982,damaged,3295.96
R006917,O064972,C08533,2025-12-10 00:08:58.433158870,size_fit,645.07
R006918,O064992,C08361,2025-12-11 12:10:46.656838110,not_as_described,1044.23
R006919,O065001,C07384,2025-12-22 00:00:00.000000000,size_fit,4995.44
R006920,O065008,C01855,2025-12-09 18:37:02.182946361,wrong_item,1754.97
R006921,O065011,C03702,2025-12-08 09:16:49.101553844,size_fit,3023.01
R006922,O065041,C06914,2025-12-11 01:29:33.955135983,size_fit,298.1
R006923,O065059,C01287,2025-12-11 22:08:52.806164888,not_as_described,10463.72
R006924,O065095,C06522,2025-12-15 19:32:12.345569448,damaged,502.53
R006925,O065099,C02862,2025-12-07 07:52:37.580068657,changed_mind,785.5
R006926,O065125,C02658,2025-12-12 23:25:31.700538980,damaged,580.11
R006927,O065144,C05850,2025-12-11 08:14:04.977370788,not_as_described,1148.63
R006928,O065152,C03149,2025-12-12 06:19:53.538525181,changed_mind,1291.47
R006929,O065164,C09356,2025-12-09 14:17:56.560492896,wrong_item,4575.17
R006930,O065187,C08662,2025-12-09 00:51:55.722656160,size_fit,1874.38
R006931,O065188,C09953,2025-12-12 19:26:02.830985419,changed_mind,29597.55
R006932,O065192,C05467,2025-12-11 01:07:56.833813963,changed_mind,1440.69
R006933,O065194,C04362,2025-12-08 08:17:37.213626224,changed_mind,1945.29
R006934,O065202,C09735,2025-12-14 13:17:13.134260137,damaged,878.47
R006935,O065210,C03797,2025-12-12 00:23:03.325241835,not_as_described,852.77
R006936,O065221,C02996,2025-12-10 00:03:23.721786766,wrong_item,2101.28
R006937,O065226,C07663,2025-12-09 22:47:46.919092347,size_fit,28602.39
R006938,O065276,C05463,2025-12-12 13:41:53.918752678,size_fit,670.21
R006939,O065279,C05257,2025-12-17 20:32:13.839055105,not_as_described,14117.1
R006940,O065282,C01657,2025-12-10 03:59:07.763676388,changed_mind,13066.56
R006941,O065286,C01836,2025-12-18 07:32:52.992082496,size_fit,628.39
R006942,O065288,C08761,2025-12-16 04:47:39.061174696,not_as_described,1337.33
R006943,O065289,C06862,2025-12-13 04:55:55.705079323,not_as_described,1077.08
R006944,O065293,C07755,2025-12-09 21:52:08.397466831,wrong_item,925.64
R006945,O065296,C01076,2025-12-12 14:55:15.385859241,damaged,10793.09
R006946,O065304,C07324,2025-12-09 03:45:16.280336595,changed_mind,4239.18
R006947,O065330,C01781,2025-12-11 13:05:10.532993053,wrong_item,14289.34
R006948,O065337,C03054,2025-12-09 10:46:52.789420473,size_fit,33838.25
R006949,O065344,C02889,2025-12-13 23:24:56.895846789,changed_mind,325.24
R006950,O065351,C08696,2025-12-10 10:49:19.344727290,size_fit,5439.08
R006951,O065361,C03490,2025-12-18 09:22:16.760325122,wrong_item,840.38
R006952,O065382,C02926,2025-12-10 12:57:44.320196880,size_fit,830.55
R006953,O065401,C07822,2025-12-17 00:35:38.698639594,not_as_described,6467.46
R006954,O065402,C08397,2025-12-12 18:54:16.430623902,not_as_described,984.43
R006955,O065407,C01270,2025-12-11 07:40:57.071599413,not_as_described,3208.52
R006956,O065428,C04523,2025-12-18 09:18:08.974223100,wrong_item,1574.16
R006957,O065433,C00825,2025-12-13 12:43:42.425840611,size_fit,1684.32
R006958,O065443,C03521,2025-12-14 21:24:36.797125957,changed_mind,15196.34
R006959,O065472,C06288,2025-12-13 18:12:17.629914146,size_fit,2366.85
R006960,O065474,C02288,2025-12-10 23:56:44.109359059,wrong_item,15198.12
R006961,O065476,C09795,2025-12-10 23:09:16.942484602,not_as_described,1985.96
